# T[s],P4[MPa]
27.097,1.063
27.107,1.101
27.117,1.088
27.128,1.101
27.137,1.088
27.146,1.094
27.157,1.101
27.168,1.051
27.177,1.119
27.187,1.088
27.197,1.088
27.208,1.094
27.218,1.101
27.228,1.063
27.238,1.094
27.247,1.076
27.257,1.101
27.267,1.094
27.278,1.088
27.287,1.088
27.297,1.082
27.307,1.088
27.318,1.094
27.328,1.101
27.338,1.094
27.347,1.088
27.357,1.076
27.368,1.088
27.378,1.076
27.387,1.094
27.398,1.113
27.408,1.063
27.418,1.082
27.427,1.057
27.438,1.094
27.447,1.057
27.458,1.094
27.468,1.076
27.478,1.088
27.488,1.057
27.496,1.082
27.507,1.107
27.517,1.101
27.527,1.088
27.538,1.063
27.547,1.088
27.558,1.082
27.567,1.107
27.577,1.082
27.588,1.082
27.597,1.082
27.607,1.082
27.617,1.094
27.627,1.076
27.637,1.094
27.648,1.076
27.657,1.094
27.668,1.088
27.677,1.107
27.687,1.076
27.698,1.101
27.707,1.069
27.718,1.082
27.727,1.082
27.737,1.076
27.746,1.088
27.758,1.076
27.767,1.113
27.777,1.101
27.787,1.107
27.797,1.094
27.807,1.082
27.818,1.088
27.827,1.082
27.838,1.088
27.846,1.076
27.857,1.088
27.867,1.069
27.877,1.088
27.887,1.094
27.897,1.088
27.907,1.076
27.918,1.088
27.927,1.094
27.938,1.101
27.947,1.088
27.957,1.101
27.967,1.069
27.977,1.094
27.988,1.107
27.998,1.094
28.008,1.088
28.018,1.107
28.027,1.094
28.037,1.063
28.047,1.094
28.058,1.094
28.068,1.063
28.078,1.101
28.088,1.076
28.097,1.101
28.106,1.101
28.117,1.063
28.128,1.069
28.137,1.063
28.147,1.057
28.157,1.101
28.167,1.082
28.177,1.076
28.186,1.094
28.197,1.076
28.207,1.113
28.218,1.113
28.227,1.088
28.238,1.076
28.247,1.088
28.258,1.082
28.266,1.107
28.281,1.119
28.293,1.044
28.305,1.088
28.311,1.094
28.318,1.076
28.328,1.113
28.338,1.082
28.346,1.076
28.358,1.101
28.368,1.069
28.377,1.094
28.387,1.082
28.397,1.094
28.408,1.069
28.420,1.101
28.431,1.088
28.443,1.082
28.448,1.107
28.458,1.088
28.467,1.101
28.477,1.094
28.487,1.082
28.498,1.088
28.506,1.069
28.518,1.082
28.528,1.094
28.538,1.082
28.547,1.113
28.557,1.082
28.567,1.069
28.578,1.094
28.587,1.063
28.597,1.094
28.608,1.094
28.617,1.101
28.626,1.069
28.638,1.107
28.647,1.094
28.657,1.082
28.667,1.088
28.678,1.101
28.688,1.094
28.697,1.101
28.707,1.076
28.716,1.094
28.727,1.088
28.737,1.094
28.747,1.094
28.758,1.107
28.768,1.076
28.777,1.101
28.790,1.088
28.803,1.076
28.809,1.088
28.818,1.069
28.827,1.063
28.838,1.082
28.848,1.063
28.858,1.069
28.868,1.119
28.878,1.057
28.887,1.094
28.897,1.082
28.907,1.094
28.917,1.076
28.928,1.101
28.937,1.076
28.947,1.094
28.958,1.094
28.967,1.069
28.977,1.101
28.987,1.094
28.997,1.088
29.007,1.082
29.018,1.101
29.028,1.076
29.037,1.088
29.046,1.101
29.061,1.082
29.074,1.088
29.080,1.101
29.087,1.069
29.097,1.101
29.108,1.088
29.117,1.101
29.127,1.082
29.137,1.107
29.146,1.063
29.157,1.113
29.167,1.069
29.177,1.069
29.187,1.119
29.197,1.082
29.208,1.094
29.218,1.069
29.228,1.082
29.238,1.082
29.247,1.101
29.257,1.101
29.269,1.082
29.277,1.107
29.288,1.063
29.298,1.094
29.307,1.101
29.318,1.063
29.327,1.082
29.337,1.088
29.348,1.063
29.357,1.063
29.367,1.088
29.377,1.107
29.387,1.063
29.396,1.113
29.407,1.076
29.417,1.101
29.427,1.088
29.437,1.101
29.447,1.088
29.457,1.076
29.467,1.082
29.477,1.094
29.486,1.088
29.497,1.094
29.507,1.082
29.517,1.088
29.527,1.076
29.538,1.069
29.548,1.076
29.558,1.057
29.568,1.069
29.581,1.101
29.593,1.082
29.604,1.101
29.610,1.082
29.618,1.094
29.628,1.082
29.638,1.088
29.648,1.101
29.658,1.063
29.667,1.094
29.677,1.107
29.687,1.076
29.698,1.076
29.708,1.088
29.718,1.088
29.728,1.088
29.738,1.088
29.748,1.094
29.757,1.107
29.768,1.076
29.777,1.094
29.787,1.088
29.797,1.069
29.808,1.063
29.818,1.082
29.827,1.094
29.837,1.088
29.847,1.094
29.857,1.101
29.868,1.094
29.877,1.088
29.887,1.082
29.898,1.082
29.907,1.107
29.918,1.063
29.927,1.101
29.937,1.101
29.947,1.088
29.958,1.101
29.968,1.076
29.977,1.094
29.988,1.088
29.996,1.076
30.007,1.076
30.017,1.088
30.027,1.113
30.038,1.082
30.047,1.094
30.057,1.069
30.067,1.094
30.076,1.113
30.087,1.088
30.097,1.082
30.107,1.113
30.117,1.051
30.127,1.069
30.137,1.113
30.147,1.076
30.157,1.076
30.166,1.088
30.177,1.094
30.187,1.094
30.198,1.082
30.207,1.082
30.217,1.094
30.227,1.051
30.238,1.076
30.246,1.038
30.257,1.069
30.267,1.082
30.278,1.069
30.287,1.113
30.298,1.082
30.307,1.094
30.318,1.088
30.328,1.069
30.338,1.069
30.347,1.094
30.358,1.107
30.367,1.082
30.377,1.069
30.387,1.113
30.398,1.063
30.408,1.113
30.417,1.082
30.426,1.088
30.441,1.088
30.453,1.094
30.459,1.063
30.467,1.094
30.477,1.082
30.488,1.094
30.498,1.088
30.508,1.069
30.520,1.101
30.532,1.094
30.538,1.088
30.547,1.107
30.557,1.076
30.567,1.101
30.577,1.082
30.587,1.082
30.601,1.088
30.612,1.094
30.619,1.094
30.628,1.094
30.637,1.082
30.647,1.082
30.658,1.088
30.667,1.082
30.677,1.069
30.688,1.094
30.697,1.101
30.707,1.094
30.717,1.088
30.727,1.076
30.737,1.101
30.747,1.088
30.757,1.076
30.766,1.119
30.778,1.063
30.786,1.082
30.797,1.119
30.807,1.069
30.818,1.107
30.827,1.101
30.838,1.076
30.846,1.088
30.858,1.107
30.867,1.076
30.877,1.082
30.887,1.113
30.897,1.076
30.908,1.094
30.917,1.088
30.927,1.076
30.936,1.069
30.947,1.044
30.956,1.051
30.967,1.088
30.977,1.069
30.987,1.126
30.997,1.057
31.007,1.076
31.017,1.107
31.026,1.094
31.037,1.094
31.047,1.082
31.057,1.101
31.067,1.101
31.077,1.076
31.087,1.088
31.098,1.094
31.108,1.119
31.117,1.063
31.137,1.088
31.147,1.057
31.157,1.094
31.167,1.094
31.188,1.101
31.196,1.069
31.208,1.069
31.217,1.094
31.227,1.101
31.237,1.101
31.248,1.101
31.258,1.082
31.267,1.076
31.277,1.101
31.287,1.094
31.301,1.082
31.314,1.057
31.323,1.088
31.328,1.082
31.337,1.088
31.347,1.094
31.357,1.088
31.366,1.088
31.378,1.094
31.387,1.063
31.397,1.088
31.407,1.094
31.418,1.119
31.428,1.088
31.437,1.069
31.446,1.101
31.456,1.101
31.467,1.082
31.477,1.082
31.487,1.094
31.497,1.101
31.507,1.088
31.517,1.088
31.528,1.101
31.538,1.094
31.547,1.094
31.557,1.094
31.567,1.088
31.577,1.088
31.587,1.088
31.597,1.082
31.607,1.082
31.618,1.113
31.626,1.076
31.637,1.057
31.647,1.094
31.657,1.063
31.667,1.082
31.677,1.076
31.686,1.094
31.698,1.088
31.708,1.101
31.718,1.082
31.728,1.107
31.737,1.082
31.747,1.063
31.757,1.107
31.769,1.088
31.777,1.069
31.787,1.094
31.797,1.082
31.806,1.088
31.817,1.094
31.829,1.076
31.837,1.094
31.849,1.101
31.857,1.063
31.867,1.107
31.877,1.076
31.887,1.082
31.898,1.113
31.907,1.082
31.917,1.069
31.927,1.088
31.940,1.063
31.948,1.101
31.957,1.082
31.968,1.076
31.978,1.088
31.987,1.094
32.017,1.101
32.128,1.088
32.138,1.076
32.146,1.113
32.157,1.057
32.167,1.113
32.177,1.088
32.187,1.076
32.197,1.101
32.208,1.082
32.218,1.094
32.228,1.088
32.238,1.101
32.247,1.088
32.262,1.076
32.273,1.076
32.279,1.063
32.288,1.101
32.298,1.076
32.308,1.088
32.316,1.094
32.328,1.076
32.337,1.088
32.347,1.069
32.357,1.094
32.367,1.094
32.377,1.094
32.388,1.088
32.398,1.107
32.407,1.088
32.418,1.101
32.427,1.088
32.438,1.076
32.447,1.082
32.458,1.094
32.468,1.057
32.478,1.119
32.488,1.069
32.497,1.101
32.508,1.088
32.517,1.101
32.528,1.076
32.537,1.101
32.547,1.088
32.557,1.094
32.568,1.076
32.578,1.088
32.587,1.088
32.598,1.094
32.607,1.088
32.617,1.082
32.627,1.069
32.637,1.094
32.648,1.094
32.666,1.107
32.677,1.082
32.687,1.082
32.697,1.076
32.707,1.119
32.718,1.063
32.728,1.101
32.737,1.069
32.758,1.088
32.768,1.088
32.777,1.069
32.798,1.088
32.808,1.088
32.817,1.101
32.828,1.088
32.839,1.069
32.847,1.107
32.857,1.082
32.867,1.082
32.877,1.088
32.887,1.088
32.897,1.088
32.907,1.101
32.918,1.063
32.927,1.126
32.997,1.057
33.008,1.107
33.037,1.088
33.048,1.069
33.057,1.069
33.068,1.069
33.078,1.076
33.098,1.107
33.107,1.094
33.117,1.094
33.128,1.088
33.138,1.088
33.147,1.076
33.168,1.082
33.178,1.088
33.187,1.101
33.197,1.076
33.207,1.101
33.217,1.094
33.228,1.094
33.237,1.076
33.247,1.101
33.258,1.082
33.267,1.076
33.277,1.094
33.287,1.082
33.298,1.069
33.307,1.101
33.317,1.076
33.328,1.107
33.338,1.082
33.348,1.076
33.358,1.082
33.367,1.076
33.377,1.107
33.387,1.076
33.397,1.107
33.407,1.076
33.428,1.063
33.438,1.094
33.447,1.082
33.457,1.076
33.467,1.101
33.478,1.069
33.487,1.088
33.498,1.101
33.507,1.076
33.518,1.101
33.528,1.094
33.538,1.088
33.547,1.082
33.557,1.076
33.567,1.082
33.577,1.088
33.588,1.063
33.597,1.082
33.608,1.101
33.618,1.101
33.627,1.076
33.637,1.101
33.647,1.076
33.658,1.063
33.668,1.088
33.677,1.094
33.688,1.088
33.698,1.088
33.707,1.094
33.717,1.107
33.727,1.057
33.738,1.101
33.747,1.069
33.757,1.051
33.767,1.063
33.778,1.088
33.788,1.051
33.798,1.101
33.807,1.101
33.817,1.101
33.827,1.088
33.837,1.069
33.847,1.126
33.857,1.063
33.868,1.101
33.878,1.094
33.887,1.088
33.897,1.076
33.907,1.076
33.918,1.076
33.928,1.094
33.937,1.107
33.947,1.101
33.958,1.088
33.967,1.101
33.988,1.069
34.097,1.076
34.117,1.094
34.127,1.082
34.137,1.076
34.147,1.076
34.157,1.101
34.167,1.094
34.177,1.088
34.188,1.101
34.198,1.063
34.208,1.088
34.216,1.076
34.227,1.076
34.257,1.088
34.278,1.088
34.288,1.076
34.297,1.101
34.308,1.082
34.317,1.126
34.327,1.076
34.338,1.101
34.347,1.094
34.357,1.094
34.367,1.094
34.377,1.082
34.388,1.088
34.398,1.107
34.407,1.082
34.417,1.076
34.428,1.069
34.438,1.094
34.448,1.088
34.457,1.076
34.467,1.057
34.477,1.051
34.487,1.063
34.498,1.076
34.508,1.094
34.517,1.101
34.528,1.076
34.538,1.076
34.558,1.094
34.567,1.107
34.577,1.094
34.588,1.076
34.597,1.094
34.612,1.082
34.623,1.088
34.627,1.088
37.627,1.094
37.648,1.113
37.658,1.088
37.677,1.082
38.098,1.063
38.117,1.101
38.127,1.082
38.138,1.101
38.148,1.076
38.157,1.076
38.180,1.082
38.194,1.069
38.199,1.076
38.208,1.094
38.227,1.088
38.238,1.088
38.248,1.063
38.258,1.094
38.270,1.088
38.282,1.082
38.292,1.101
38.298,1.088
38.308,1.094
38.318,1.063
38.328,1.101
38.338,1.063
38.348,1.094
38.358,1.088
38.367,1.063
38.377,1.101
38.388,1.082
38.397,1.101
38.407,1.094
38.417,1.082
38.426,1.094
38.439,1.107
38.447,1.076
38.457,1.082
38.467,1.119
38.478,1.069
38.487,1.094
38.497,1.076
38.508,1.063
38.518,1.094
38.527,1.094
38.537,1.069
38.711,1.057
38.742,1.094
38.747,1.113
38.757,1.088
38.767,1.126
38.776,1.063
38.787,1.057
38.797,1.094
38.807,1.088
38.820,1.082
38.832,1.094
38.840,1.101
38.848,1.076
38.857,1.094
38.866,1.051
38.877,1.113
38.887,1.082
38.897,1.094
38.908,1.069
38.917,1.101
38.928,1.082
38.948,1.082
38.958,1.082
38.967,1.107
38.977,1.076
38.988,1.076
39.007,1.082
39.018,1.082
39.028,1.082
39.042,1.101
39.052,1.069
39.059,1.101
39.068,1.094
39.077,1.076
39.087,1.088
39.097,1.094
39.108,1.063
39.128,1.094
39.139,1.082
39.158,1.094
40.519,1.082
40.539,1.094
40.547,1.051
40.818,1.063
40.839,1.076
40.858,1.057
40.867,1.094
40.887,1.088
40.898,1.076
40.908,1.101
40.918,1.088
40.928,1.101
40.939,1.063
40.947,1.076
40.957,1.094
40.977,1.082
40.987,1.107
40.998,1.057
41.008,1.088
41.018,1.094
41.027,1.082
41.038,1.107
41.047,1.076
41.057,1.088
41.070,1.076
41.082,1.101
41.095,1.082
41.101,1.088
41.108,1.107
41.119,1.082
41.127,1.076
41.138,1.088
41.148,1.063
41.158,1.094
41.169,1.057
41.177,1.094
41.187,1.082
41.201,1.126
41.213,1.069
41.220,1.094
41.228,1.094
41.238,1.094
41.248,1.069
41.257,1.076
41.268,1.088
41.277,1.094
41.287,1.057
41.301,1.101
41.312,1.069
41.323,1.101
41.328,1.088
41.338,1.063
41.348,1.082
41.358,1.076
41.368,1.094
41.378,1.076
41.387,1.082
41.397,1.082
41.407,1.094
41.457,1.076
41.478,1.088
41.487,1.088
41.597,1.057
41.608,1.076
41.628,1.082
41.637,1.094
41.657,1.088
41.677,1.082
41.688,1.082
41.708,1.076
41.718,1.082
41.757,1.082
42.377,1.063
43.738,1.057
43.758,1.076
43.776,1.082
44.968,1.063
44.987,1.094
45.008,1.082
45.027,1.063
46.367,1.063
48.228,1.069
48.918,1.082
48.997,1.063
