# T[s],P0[MPa],P1[MPa],P2[MPa]
6.428,23.492,2.116,2.912
6.440,23.492,2.116,2.912
6.448,23.492,2.116,2.912
6.455,23.492,2.116,2.912
6.465,23.492,2.116,2.912
6.476,23.492,2.116,2.912
6.485,23.467,2.116,2.912
6.496,23.467,2.116,2.912
6.506,23.467,2.116,2.912
6.514,23.467,2.116,2.912
6.526,23.467,2.116,2.912
6.535,23.467,2.116,2.912
6.545,23.467,2.116,2.912
6.557,23.467,2.116,2.912
6.565,23.467,2.110,2.912
6.575,23.442,2.110,2.912
6.585,23.442,2.116,2.912
6.596,23.442,2.110,2.906
6.606,23.442,2.116,2.912
6.617,23.442,2.116,2.906
6.627,23.442,2.116,2.912
6.635,23.442,2.116,2.912
6.646,23.442,2.110,2.906
6.656,23.416,2.116,2.912
6.665,23.416,2.116,2.912
6.676,23.416,2.116,2.912
6.685,23.416,2.116,2.912
6.696,23.416,2.116,2.912
6.705,23.416,2.110,2.912
6.721,23.416,2.116,2.912
6.734,23.416,2.116,2.912
6.739,23.416,2.116,2.912
6.745,23.391,2.116,2.912
6.756,23.391,2.110,2.912
6.765,23.391,2.116,2.912
6.779,23.391,2.116,2.912
6.788,23.391,2.116,2.912
6.796,23.391,2.116,2.912
6.805,23.391,2.116,2.912
6.815,23.391,2.116,2.912
6.826,23.391,2.116,2.912
6.837,23.391,2.110,2.912
6.847,23.366,2.116,2.912
6.861,23.366,2.116,2.912
6.866,23.366,2.116,2.912
6.875,23.366,2.110,2.912
6.885,23.366,2.116,2.912
6.899,23.366,2.116,2.912
6.906,23.366,2.116,2.912
6.915,23.366,2.116,2.912
6.925,23.366,2.116,2.912
6.936,23.366,2.116,2.912
6.948,23.341,2.116,2.912
6.958,23.341,2.116,2.919
6.966,23.341,2.116,2.919
6.975,23.341,2.116,2.919
6.986,23.316,2.116,2.912
6.995,23.341,2.116,2.919
7.006,23.341,2.110,2.919
7.016,23.316,2.116,2.912
7.026,23.316,2.116,2.912
7.037,23.316,2.116,2.919
7.046,23.316,2.116,2.912
7.057,23.316,2.116,2.919
7.065,23.316,2.116,2.912
7.075,23.316,2.116,2.919
7.085,23.316,2.116,2.912
7.095,23.316,2.110,2.919
7.105,23.291,2.116,2.912
7.116,23.316,2.116,2.912
7.126,23.291,2.116,2.919
7.135,23.291,2.116,2.912
7.147,23.291,2.116,2.912
7.155,23.291,2.116,2.919
7.167,23.291,2.116,2.912
7.176,23.291,2.116,2.919
7.185,23.291,2.116,2.919
7.196,23.266,2.116,2.919
7.206,23.266,2.116,2.919
7.216,23.266,2.116,2.919
7.225,23.266,2.116,2.912
7.235,23.266,2.116,2.912
7.245,23.266,2.116,2.919
7.255,23.266,2.116,2.919
7.265,23.241,2.116,2.919
7.276,23.266,2.116,2.919
7.285,23.241,2.116,2.919
7.296,23.241,2.116,2.919
7.305,23.241,2.116,2.919
7.315,23.241,2.116,2.919
7.325,23.241,2.116,2.919
7.335,23.241,2.116,2.919
7.346,23.241,2.116,2.919
7.355,23.241,2.116,2.919
7.365,23.241,2.116,2.919
7.376,23.216,2.116,2.919
7.385,23.216,2.116,2.919
7.396,23.216,2.116,2.919
7.406,23.216,2.116,2.919
7.415,23.191,2.116,2.919
7.425,23.191,2.116,2.919
7.435,23.191,2.122,2.919
7.446,23.191,2.122,2.919
7.456,23.191,2.116,2.919
7.465,23.191,2.116,2.919
7.475,23.191,2.116,2.919
7.485,23.191,2.122,2.919
7.495,23.191,2.116,2.919
7.505,23.191,2.116,2.919
7.515,23.191,2.116,2.919
7.525,23.166,2.116,2.919
7.535,23.166,2.116,2.919
7.545,23.166,2.116,2.919
7.555,23.166,2.116,2.919
7.565,23.166,2.116,2.919
7.576,23.166,2.116,2.919
7.587,23.166,2.116,2.919
7.596,23.140,2.116,2.919
7.607,23.166,2.116,2.919
7.615,23.140,2.116,2.919
7.626,23.140,2.116,2.919
7.636,23.166,2.116,2.919
7.645,23.140,2.116,2.919
7.655,23.140,2.116,2.919
7.665,23.140,2.116,2.919
7.675,23.140,2.116,2.919
7.685,23.115,2.116,2.919
7.695,23.115,2.122,2.919
7.706,23.115,2.116,2.919
7.715,23.115,2.116,2.919
7.726,23.115,2.116,2.919
7.736,23.115,2.116,2.919
7.745,23.115,2.116,2.919
7.755,23.115,2.116,2.919
7.765,23.115,2.116,2.919
7.775,23.115,2.116,2.919
7.785,23.115,2.116,2.919
7.795,23.090,2.116,2.919
7.806,23.090,2.116,2.919
7.816,23.090,2.116,2.919
7.826,23.090,2.116,2.919
7.837,23.090,2.116,2.919
7.845,23.090,2.116,2.919
7.855,23.065,2.116,2.919
7.865,23.065,2.116,2.919
7.875,23.065,2.116,2.919
7.886,23.065,2.116,2.919
7.896,23.065,2.116,2.919
7.906,23.065,2.116,2.919
7.917,23.065,2.116,2.919
7.925,23.065,2.122,2.919
7.937,23.040,2.116,2.919
7.945,23.065,2.116,2.919
7.955,23.040,2.122,2.919
7.966,23.040,2.116,2.925
7.975,23.040,2.116,2.925
7.986,23.040,2.122,2.919
7.995,23.040,2.116,2.919
8.005,23.040,2.116,2.919
8.015,23.040,2.116,2.919
8.026,23.015,2.122,2.925
8.036,23.040,2.116,2.919
8.046,23.015,2.116,2.919
8.056,23.015,2.122,2.925
8.066,23.015,2.122,2.919
8.075,23.015,2.116,2.925
8.089,23.015,2.122,2.919
8.103,23.015,2.116,2.919
8.109,23.015,2.122,2.925
8.117,23.015,2.122,2.919
8.125,22.990,2.116,2.919
8.136,22.990,2.122,2.925
8.148,22.990,2.122,2.919
8.162,22.990,2.122,2.925
8.169,22.990,2.116,2.919
8.176,22.990,2.122,2.919
8.185,22.990,2.116,2.925
8.197,22.990,2.116,2.925
8.205,22.965,2.116,2.919
8.215,22.965,2.116,2.925
8.228,22.965,2.116,2.925
8.241,22.965,2.116,2.925
8.246,22.965,2.122,2.925
8.256,22.965,2.122,2.919
8.267,22.965,2.122,2.919
8.275,22.965,2.122,2.919
8.285,22.965,2.122,2.925
8.295,22.965,2.116,2.919
8.305,22.965,2.122,2.925
8.315,22.965,2.116,2.919
8.326,22.940,2.116,2.919
8.336,22.940,2.116,2.919
8.346,22.940,2.116,2.919
8.356,22.940,2.116,2.919
8.367,22.940,2.116,2.925
8.377,22.915,2.122,2.925
8.385,22.915,2.116,2.925
8.395,22.940,2.116,2.925
8.406,22.940,2.116,2.925
8.416,22.915,2.116,2.925
8.426,22.915,2.116,2.925
8.436,22.915,2.122,2.919
8.445,22.915,2.122,2.925
8.457,22.915,2.116,2.919
8.466,22.915,2.122,2.925
8.476,22.915,2.122,2.925
8.486,22.890,2.122,2.925
8.496,22.890,2.116,2.919
8.506,22.890,2.122,2.925
8.516,22.890,2.122,2.919
8.526,22.890,2.116,2.919
8.535,22.890,2.116,2.925
8.546,22.890,2.116,2.925
8.556,22.890,2.116,2.925
8.565,22.890,2.122,2.925
8.576,22.890,2.122,2.925
8.586,22.890,2.122,2.925
8.597,22.890,2.116,2.925
8.606,22.864,2.122,2.925
8.615,22.864,2.116,2.925
8.626,22.864,2.122,2.925
8.635,22.864,2.116,2.925
8.645,22.839,2.116,2.925
8.656,22.839,2.122,2.925
8.665,22.839,2.122,2.925
8.676,22.839,2.122,2.925
8.687,22.839,2.116,2.925
8.696,22.839,2.122,2.925
8.707,22.839,2.116,2.925
8.715,22.839,2.116,2.925
8.726,22.839,2.122,2.925
8.737,22.839,2.116,2.925
8.745,22.814,2.116,2.925
8.756,22.839,2.116,2.925
8.766,22.814,2.116,2.925
8.776,22.814,2.122,2.925
8.786,22.814,2.122,2.925
8.796,22.814,2.122,2.925
8.806,22.814,2.122,2.925
8.817,22.814,2.116,2.925
8.825,22.814,2.122,2.925
8.836,22.814,2.122,2.925
8.846,22.814,2.122,2.931
8.856,22.789,2.116,2.925
8.866,22.789,2.122,2.925
8.876,22.789,2.122,2.925
8.885,22.789,2.122,2.931
8.895,22.789,2.122,2.925
8.906,22.764,2.122,2.925
8.916,22.789,2.122,2.925
8.926,22.764,2.122,2.925
8.936,22.764,2.122,2.925
8.946,22.764,2.122,2.925
8.955,22.764,2.122,2.925
8.965,22.764,2.116,2.925
8.975,22.764,2.122,2.925
8.986,22.739,2.122,2.925
8.995,22.739,2.122,2.931
9.006,22.739,2.122,2.931
9.016,22.764,2.122,2.925
9.026,22.739,2.122,2.925
9.037,22.739,2.122,2.925
9.046,22.739,2.122,2.925
9.055,22.739,2.122,2.925
9.066,22.739,2.122,2.925
9.075,22.739,2.122,2.925
9.085,22.739,2.122,2.925
9.094,22.714,2.122,2.925
9.106,22.714,2.116,2.931
9.115,22.714,2.116,2.931
9.125,22.714,2.122,2.931
9.137,22.714,2.122,2.931
9.146,22.714,2.122,2.931
9.155,22.714,2.122,2.925
9.165,22.714,2.122,2.925
9.175,22.689,2.122,2.931
9.186,22.714,2.122,2.925
9.196,22.689,2.122,2.931
9.205,22.689,2.122,2.931
9.215,22.689,2.122,2.925
9.225,22.689,2.122,2.931
9.235,22.689,2.122,2.925
9.246,22.689,2.122,2.931
9.256,22.689,2.122,2.925
9.265,22.689,2.122,2.931
9.276,22.664,2.122,2.931
9.286,22.689,2.122,2.931
9.296,22.664,2.122,2.931
9.305,22.664,2.122,2.925
9.317,22.664,2.122,2.931
9.325,22.664,2.122,2.931
9.335,22.664,2.122,2.931
9.345,22.664,2.122,2.931
9.356,22.664,2.122,2.931
9.365,22.664,2.122,2.931
9.376,22.639,2.122,2.925
9.385,22.639,2.128,2.925
9.395,22.639,2.122,2.931
9.406,22.639,2.122,2.931
9.415,22.639,2.122,2.931
9.425,22.639,2.122,2.931
9.436,22.639,2.122,2.931
9.446,22.639,2.122,2.931
9.457,22.639,2.122,2.931
9.466,22.639,2.122,2.931
9.477,22.614,2.122,2.931
9.485,22.614,2.122,2.925
9.495,22.614,2.122,2.925
9.505,22.614,2.122,2.931
9.515,22.614,2.122,2.931
9.525,22.614,2.128,2.931
9.536,22.614,2.122,2.925
9.545,22.614,2.128,2.931
9.555,22.614,2.122,2.931
9.565,22.588,2.122,2.925
9.576,22.588,2.128,2.931
9.586,22.588,2.122,2.925
9.595,22.588,2.122,2.931
9.606,22.588,2.122,2.931
9.616,22.588,2.122,2.931
9.626,22.588,2.122,2.931
9.635,22.588,2.122,2.931
9.645,22.563,2.122,2.931
9.656,22.563,2.122,2.931
9.665,22.563,2.122,2.931
9.675,22.563,2.122,2.931
9.686,22.563,2.122,2.931
9.696,22.563,2.122,2.931
9.706,22.563,2.122,2.931
9.715,22.563,2.122,2.931
9.725,22.563,2.122,2.931
9.735,22.563,2.128,2.931
9.745,22.538,2.122,2.925
9.755,22.563,2.122,2.931
9.765,22.538,2.122,2.931
9.775,22.538,2.122,2.931
9.786,22.538,2.128,2.931
9.796,22.538,2.122,2.931
9.807,22.513,2.122,2.931
9.815,22.538,2.122,2.931
9.825,22.538,2.122,2.931
9.836,22.513,2.122,2.931
9.846,22.513,2.122,2.931
9.855,22.513,2.122,2.931
9.865,22.513,2.128,2.931
9.876,22.513,2.122,2.931
9.885,22.513,2.122,2.931
9.897,22.513,2.128,2.931
9.905,22.513,2.122,2.931
9.915,22.488,2.128,2.931
9.925,22.488,2.128,2.931
9.935,22.488,2.122,2.931
9.947,22.488,2.128,2.931
9.962,22.488,2.128,2.931
9.969,22.488,2.128,2.931
9.976,22.488,2.122,2.931
9.986,22.488,2.128,2.931
9.995,22.463,2.128,2.931
10.006,22.463,2.128,2.931
10.016,22.463,2.128,2.931
10.026,22.463,2.128,2.931
10.036,22.463,2.122,2.931
10.048,22.463,2.128,2.937
10.061,22.463,2.122,2.931
10.066,22.463,2.128,2.931
10.075,22.463,2.128,2.937
10.085,22.463,2.128,2.931
10.095,22.463,2.128,2.931
10.105,22.438,2.128,2.931
10.115,22.438,2.128,2.931
10.126,22.438,2.128,2.931
10.137,22.438,2.128,2.931
10.145,22.438,2.122,2.931
10.156,22.438,2.128,2.931
10.165,22.438,2.128,2.931
10.177,22.438,2.122,2.931
10.185,22.413,2.128,2.931
10.196,22.413,2.122,2.931
10.206,22.413,2.122,2.937
10.216,22.413,2.128,2.931
10.227,22.413,2.128,2.931
10.236,22.413,2.128,2.931
10.246,22.413,2.128,2.931
10.259,22.413,2.128,2.937
10.272,22.413,2.128,2.931
10.279,22.413,2.122,2.931
10.285,22.413,2.122,2.937
10.295,22.388,2.122,2.931
10.306,22.388,2.128,2.931
10.315,22.388,2.122,2.931
10.325,22.388,2.128,2.931
10.337,22.388,2.128,2.931
10.346,22.388,2.128,2.937
10.357,22.388,2.128,2.931
10.366,22.363,2.128,2.931
10.375,22.388,2.128,2.931
10.385,22.363,2.128,2.931
10.395,22.363,2.128,2.937
10.406,22.363,2.128,2.937
10.415,22.363,2.128,2.937
10.427,22.363,2.128,2.931
10.435,22.363,2.128,2.931
10.445,22.363,2.128,2.931
10.456,22.363,2.122,2.931
10.465,22.338,2.128,2.931
10.476,22.338,2.122,2.931
10.487,22.338,2.128,2.937
10.495,22.338,2.128,2.937
10.505,22.338,2.128,2.931
10.515,22.338,2.128,2.937
10.525,22.312,2.128,2.937
10.537,22.312,2.128,2.931
10.548,22.338,2.128,2.937
10.559,22.312,2.128,2.931
10.566,22.312,2.128,2.937
10.576,22.312,2.128,2.937
10.585,22.312,2.128,2.937
10.595,22.312,2.128,2.937
10.607,22.312,2.128,2.937
10.615,22.312,2.128,2.931
10.626,22.312,2.128,2.931
10.635,22.287,2.128,2.931
10.646,22.312,2.128,2.931
10.656,22.287,2.128,2.931
10.665,22.287,2.128,2.931
10.675,22.287,2.128,2.937
10.686,22.287,2.128,2.937
10.695,22.287,2.128,2.931
10.706,22.287,2.128,2.931
10.716,22.287,2.128,2.931
10.726,22.287,2.128,2.937
10.736,22.287,2.128,2.937
10.745,22.262,2.128,2.937
10.755,22.262,2.128,2.937
10.765,22.262,2.128,2.937
10.775,22.262,2.128,2.931
10.785,22.262,2.128,2.937
10.795,22.262,2.128,2.937
10.806,22.262,2.128,2.937
10.815,22.262,2.128,2.937
10.826,22.237,2.128,2.937
10.837,22.237,2.128,2.937
10.845,22.237,2.128,2.937
10.855,22.237,2.128,2.937
10.865,22.237,2.128,2.937
10.875,22.237,2.128,2.937
10.885,22.237,2.128,2.937
10.895,22.237,2.128,2.937
10.906,22.212,2.128,2.937
10.915,22.212,2.128,2.937
10.925,22.212,2.128,2.937
10.935,22.212,2.128,2.937
10.945,22.212,2.128,2.937
10.955,22.212,2.128,2.937
10.967,22.212,2.128,2.937
10.981,22.212,2.128,2.937
10.988,22.212,2.128,2.937
10.996,22.212,2.128,2.937
11.007,22.187,2.128,2.937
11.017,22.187,2.128,2.937
11.027,22.187,2.128,2.937
11.035,22.187,2.128,2.937
11.045,22.187,2.128,2.937
11.055,22.187,2.128,2.937
11.066,22.187,2.128,2.937
11.079,22.187,2.128,2.937
11.091,22.162,2.128,2.937
11.098,22.187,2.128,2.937
11.105,22.187,2.128,2.937
11.115,22.187,2.128,2.937
11.126,22.162,2.135,2.937
11.139,22.162,2.128,2.937
11.154,22.162,2.128,2.937
11.163,22.162,2.128,2.937
11.171,22.162,2.128,2.937
11.176,22.162,2.128,2.937
11.185,22.137,2.128,2.937
11.197,22.162,2.128,2.937
11.205,22.137,2.128,2.937
11.215,22.137,2.122,2.937
11.225,22.137,2.128,2.937
11.236,22.137,2.128,2.937
11.246,22.137,2.135,2.937
11.255,22.137,2.128,2.937
11.265,22.137,2.128,2.937
11.277,22.137,2.128,2.937
11.285,22.112,2.128,2.937
11.295,22.112,2.128,2.937
11.306,22.112,2.128,2.937
11.315,22.112,2.128,2.937
11.328,22.112,2.128,2.937
11.340,22.112,2.128,2.937
11.348,22.112,2.128,2.937
11.357,22.112,2.128,2.944
11.365,22.112,2.128,2.937
11.376,22.112,2.128,2.944
11.385,22.112,2.128,2.937
11.395,22.087,2.128,2.944
11.406,22.087,2.128,2.937
11.415,22.087,2.128,2.937
11.426,22.087,2.128,2.937
11.435,22.087,2.128,2.937
11.446,22.087,2.128,2.937
11.455,22.062,2.128,2.937
11.467,22.087,2.128,2.944
11.475,22.062,2.128,2.937
11.486,22.062,2.128,2.937
11.495,22.062,2.128,2.937
11.507,22.062,2.128,2.937
11.516,22.062,2.128,2.937
11.525,22.062,2.128,2.937
11.535,22.062,2.128,2.937
11.545,22.062,2.128,2.937
11.556,22.062,2.128,2.944
11.566,22.062,2.128,2.937
11.576,22.036,2.128,2.937
11.585,22.036,2.128,2.944
11.596,22.036,2.135,2.944
11.606,22.036,2.135,2.937
11.619,22.036,2.128,2.937
11.631,22.036,2.128,2.944
11.636,22.036,2.128,2.944
11.645,22.036,2.128,2.937
11.656,22.036,2.128,2.944
11.666,22.011,2.128,2.944
11.676,22.011,2.128,2.944
11.686,22.011,2.128,2.937
11.695,22.011,2.135,2.937
11.706,22.011,2.128,2.944
11.715,22.011,2.128,2.937
11.725,22.011,2.128,2.944
11.735,22.011,2.128,2.944
11.745,22.011,2.128,2.937
11.756,22.011,2.128,2.944
11.766,21.986,2.128,2.937
11.775,21.986,2.128,2.937
11.786,21.986,2.128,2.937
11.797,21.986,2.128,2.937
11.805,21.986,2.128,2.944
11.815,21.986,2.135,2.937
11.825,21.986,2.135,2.937
11.835,21.986,2.128,2.937
11.846,21.986,2.135,2.944
11.856,21.986,2.135,2.944
11.865,21.961,2.128,2.937
11.875,21.961,2.128,2.937
11.887,21.961,2.128,2.944
11.897,21.936,2.128,2.944
11.906,21.961,2.135,2.944
11.915,21.936,2.135,2.944
11.925,21.961,2.135,2.944
11.936,21.936,2.135,2.944
11.946,21.936,2.128,2.944
11.955,21.936,2.128,2.944
11.965,21.936,2.135,2.944
11.975,21.911,2.135,2.944
11.985,21.936,2.128,2.944
11.995,21.911,2.135,2.944
12.006,21.911,2.135,2.944
12.019,21.911,2.135,2.937
12.033,21.911,2.135,2.937
12.040,21.911,2.135,2.944
12.046,21.911,2.128,2.937
12.055,21.911,2.135,2.944
12.065,21.911,2.135,2.944
12.075,21.911,2.135,2.944
12.085,21.911,2.135,2.944
12.096,21.911,2.128,2.944
12.106,21.886,2.128,2.944
12.116,21.886,2.135,2.944
12.126,21.886,2.128,2.944
12.135,21.886,2.135,2.944
12.150,21.886,2.135,2.944
12.163,21.886,2.128,2.944
12.170,21.886,2.128,2.944
12.177,21.886,2.128,2.944
12.186,21.886,2.135,2.944
12.196,21.861,2.128,2.944
12.206,21.861,2.135,2.944
12.216,21.861,2.128,2.944
12.227,21.861,2.135,2.944
12.237,21.861,2.128,2.944
12.245,21.861,2.128,2.944
12.256,21.861,2.135,2.944
12.265,21.861,2.135,2.944
12.275,21.836,2.135,2.944
12.286,21.861,2.135,2.944
12.295,21.836,2.135,2.944
12.305,21.836,2.128,2.944
12.315,21.836,2.128,2.944
12.325,21.836,2.135,2.937
12.336,21.836,2.135,2.944
12.345,21.836,2.135,2.944
12.356,21.836,2.135,2.944
12.366,21.836,2.135,2.944
12.375,21.836,2.135,2.944
12.387,21.811,2.135,2.944
12.395,21.811,2.135,2.944
12.406,21.811,2.135,2.944
12.415,21.811,2.135,2.944
12.427,21.811,2.135,2.937
12.436,21.811,2.135,2.937
12.446,21.811,2.135,2.937
12.456,21.811,2.135,2.944
12.465,21.811,2.135,2.944
12.475,21.786,2.135,2.944
12.485,21.786,2.135,2.937
12.495,21.786,2.135,2.944
12.506,21.786,2.128,2.944
12.515,21.786,2.135,2.944
12.526,21.786,2.135,2.944
12.536,21.786,2.135,2.944
12.547,21.786,2.135,2.944
12.557,21.786,2.135,2.937
12.565,21.786,2.135,2.937
12.575,21.761,2.135,2.937
12.586,21.761,2.135,2.944
12.595,21.761,2.135,2.944
12.606,21.761,2.135,2.944
12.615,21.761,2.135,2.944
12.626,21.761,2.135,2.937
12.636,21.761,2.135,2.944
12.647,21.761,2.135,2.937
12.657,21.735,2.135,2.944
12.665,21.735,2.135,2.944
12.675,21.735,2.135,2.944
12.685,21.735,2.135,2.937
12.695,21.735,2.135,2.944
12.706,21.735,2.135,2.944
12.716,21.735,2.135,2.937
12.726,21.735,2.135,2.937
12.735,21.735,2.135,2.944
12.745,21.735,2.135,2.944
12.755,21.735,2.135,2.944
12.766,21.710,2.135,2.944
12.776,21.710,2.135,2.944
12.785,21.710,2.135,2.944
12.796,21.710,2.135,2.944
12.806,21.710,2.135,2.944
12.817,21.710,2.135,2.944
12.825,21.710,2.135,2.937
12.836,21.710,2.135,2.944
12.845,21.710,2.135,2.944
12.855,21.710,2.135,2.944
12.866,21.710,2.135,2.937
12.875,21.685,2.135,2.944
12.886,21.685,2.135,2.944
12.895,21.685,2.135,2.944
12.906,21.685,2.135,2.937
12.915,21.685,2.135,2.944
12.925,21.685,2.135,2.944
12.935,21.685,2.135,2.944
12.946,21.685,2.135,2.944
12.955,21.685,2.135,2.944
12.966,21.660,2.135,2.944
12.976,21.660,2.135,2.937
12.987,21.660,2.135,2.937
12.995,21.660,2.135,2.944
13.005,21.660,2.135,2.937
13.019,21.660,2.135,2.937
13.031,21.660,2.135,2.937
13.037,21.635,2.135,2.937
13.045,21.635,2.135,2.944
13.056,21.635,2.135,2.937
13.066,21.635,2.135,2.937
13.076,21.635,2.135,2.937
13.086,21.635,2.135,2.937
13.097,21.635,2.135,2.937
13.105,21.635,2.135,2.937
13.115,21.635,2.135,2.937
13.126,21.635,2.135,2.937
13.136,21.635,2.135,2.944
13.146,21.610,2.135,2.937
13.156,21.610,2.135,2.944
13.166,21.610,2.135,2.944
13.175,21.610,2.135,2.944
13.186,21.610,2.135,2.944
13.196,21.610,2.141,2.944
13.206,21.610,2.135,2.944
13.215,21.610,2.135,2.944
13.226,21.610,2.135,2.944
13.236,21.585,2.135,2.937
13.246,21.585,2.135,2.937
13.256,21.585,2.135,2.937
13.265,21.585,2.135,2.944
13.275,21.585,2.135,2.937
13.286,21.585,2.135,2.937
13.297,21.585,2.135,2.937
13.306,21.560,2.135,2.937
13.316,21.560,2.135,2.937
13.325,21.560,2.135,2.944
13.335,21.560,2.135,2.937
13.345,21.560,2.135,2.937
13.355,21.560,2.141,2.937
13.366,21.560,2.135,2.937
13.375,21.560,2.135,2.937
13.385,21.560,2.135,2.944
13.395,21.560,2.135,2.944
13.407,21.560,2.135,2.944
13.416,21.535,2.135,2.944
13.427,21.535,2.135,2.944
13.437,21.535,2.135,2.937
13.445,21.535,2.135,2.937
13.455,21.535,2.135,2.944
13.466,21.535,2.135,2.944
13.475,21.535,2.135,2.937
13.486,21.535,2.135,2.937
13.495,21.510,2.135,2.937
13.506,21.510,2.135,2.937
13.519,21.510,2.135,2.937
13.531,21.510,2.135,2.937
13.537,21.510,2.135,2.937
13.545,21.510,2.135,2.937
13.555,21.510,2.135,2.937
13.566,21.485,2.135,2.944
13.576,21.485,2.135,2.937
13.585,21.485,2.135,2.937
13.595,21.485,2.135,2.944
13.606,21.485,2.135,2.937
13.615,21.485,2.135,2.937
13.626,21.485,2.135,2.937
13.636,21.459,2.135,2.937
13.645,21.485,2.135,2.944
13.656,21.459,2.135,2.937
13.666,21.485,2.135,2.944
13.676,21.459,2.135,2.944
13.686,21.459,2.135,2.944
13.697,21.459,2.135,2.937
13.705,21.459,2.135,2.937
13.715,21.459,2.135,2.937
13.725,21.459,2.135,2.937
13.735,21.459,2.135,2.944
13.746,21.459,2.135,2.937
13.757,21.434,2.141,2.937
13.766,21.434,2.135,2.937
13.775,21.434,2.135,2.937
13.786,21.434,2.135,2.944
13.797,21.434,2.141,2.944
13.806,21.434,2.135,2.944
13.816,21.434,2.141,2.944
13.826,21.434,2.135,2.944
13.836,21.434,2.141,2.944
13.846,21.434,2.135,2.944
13.856,21.409,2.141,2.944
13.867,21.409,2.141,2.944
13.875,21.409,2.141,2.944
13.885,21.409,2.135,2.944
13.895,21.409,2.135,2.944
13.905,21.409,2.135,2.944
13.916,21.409,2.141,2.944
13.926,21.409,2.135,2.944
13.935,21.409,2.135,2.944
13.946,21.409,2.135,2.944
13.957,21.409,2.135,2.937
13.966,21.409,2.135,2.944
13.977,21.409,2.135,2.937
13.985,21.384,2.135,2.937
13.995,21.384,2.135,2.944
14.006,21.384,2.135,2.944
14.016,21.384,2.135,2.944
14.025,21.384,2.135,2.944
14.035,21.384,2.135,2.944
14.045,21.384,2.141,2.944
14.056,21.359,2.135,2.944
14.065,21.359,2.135,2.944
14.076,21.359,2.135,2.944
14.086,21.359,2.135,2.944
14.096,21.359,2.141,2.944
14.105,21.359,2.141,2.944
14.115,21.359,2.135,2.944
14.130,21.359,2.141,2.944
14.140,21.359,2.141,2.944
14.149,21.359,2.141,2.944
14.156,21.359,2.141,2.944
14.166,21.359,2.135,2.944
14.176,21.334,2.135,2.944
14.186,21.334,2.141,2.944
14.197,21.334,2.141,2.944
14.207,21.334,2.135,2.944
14.215,21.334,2.141,2.944
14.227,21.334,2.141,2.944
14.235,21.334,2.135,2.950
14.246,21.334,2.141,2.944
14.256,21.309,2.141,2.944
14.266,21.309,2.141,2.944
14.276,21.309,2.141,2.944
14.287,21.309,2.141,2.944
14.295,21.309,2.141,2.944
14.307,21.309,2.141,2.944
14.316,21.309,2.135,2.944
14.326,21.309,2.141,2.944
14.335,21.284,2.141,2.944
14.346,21.309,2.141,2.944
14.355,21.284,2.141,2.944
14.366,21.284,2.141,2.944
14.375,21.284,2.141,2.944
14.385,21.284,2.135,2.944
14.395,21.284,2.135,2.944
14.408,21.284,2.135,2.944
14.415,21.284,2.141,2.944
14.425,21.284,2.141,2.944
14.436,21.284,2.141,2.944
14.446,21.259,2.141,2.944
14.455,21.259,2.141,2.944
14.466,21.259,2.141,2.944
14.475,21.259,2.141,2.944
14.486,21.259,2.135,2.944
14.495,21.259,2.141,2.944
14.506,21.259,2.141,2.944
14.516,21.259,2.141,2.944
14.527,21.259,2.141,2.944
14.535,21.234,2.141,2.944
14.546,21.234,2.141,2.944
14.556,21.234,2.141,2.944
14.565,21.234,2.141,2.944
14.577,21.234,2.141,2.944
14.586,21.234,2.141,2.944
14.595,21.234,2.141,2.944
14.606,21.234,2.141,2.944
14.616,21.209,2.141,2.944
14.627,21.209,2.141,2.944
14.637,21.209,2.141,2.944
14.645,21.209,2.141,2.944
14.655,21.209,2.141,2.944
14.666,21.209,2.141,2.944
14.675,21.209,2.141,2.944
14.686,21.209,2.141,2.944
14.696,21.209,2.141,2.944
14.706,21.209,2.141,2.944
14.715,21.183,2.141,2.944
14.726,21.183,2.141,2.944
14.735,21.183,2.141,2.944
14.746,21.183,2.141,2.944
14.755,21.183,2.141,2.944
14.766,21.183,2.141,2.944
14.776,21.183,2.141,2.944
14.786,21.183,2.141,2.944
14.797,21.183,2.141,2.944
14.806,21.158,2.141,2.944
14.816,21.158,2.141,2.944
14.826,21.158,2.141,2.950
14.837,21.158,2.141,2.950
14.847,21.158,2.141,2.950
14.862,21.158,2.141,2.950
14.869,21.158,2.141,2.950
14.876,21.158,2.141,2.950
14.885,21.158,2.141,2.950
14.896,21.158,2.141,2.944
14.906,21.133,2.141,2.944
14.915,21.133,2.147,2.944
14.926,21.133,2.141,2.944
14.936,21.133,2.141,2.944
14.946,21.133,2.141,2.944
14.956,21.133,2.141,2.944
14.966,21.133,2.141,2.944
14.977,21.133,2.141,2.944
14.986,21.133,2.141,2.944
14.997,21.133,2.141,2.944
15.006,21.133,2.141,2.944
15.016,21.108,2.141,2.944
15.026,21.108,2.141,2.950
15.036,21.108,2.141,2.944
15.046,21.108,2.141,2.944
15.055,21.108,2.141,2.944
15.066,21.083,2.141,2.944
15.076,21.083,2.141,2.944
15.086,21.083,2.141,2.944
15.096,21.083,2.141,2.944
15.106,21.083,2.141,2.950
15.116,21.083,2.141,2.944
15.126,21.083,2.141,2.944
15.136,21.083,2.141,2.950
15.146,21.058,2.141,2.944
