# T[s],P3[MPa]
-38.088,2.883
-38.080,2.889
-38.069,2.883
-38.059,2.883
-38.049,2.883
-38.039,2.883
-38.030,2.883
-38.018,2.883
-38.010,2.883
-37.997,2.883
-37.990,2.883
-37.979,2.883
-37.969,2.883
-37.959,2.883
-37.949,2.883
-37.939,2.883
-37.930,2.883
-37.919,2.877
-37.910,2.883
-37.899,2.877
-37.889,2.877
-37.879,2.883
-37.869,2.883
-37.859,2.877
-37.850,2.877
-37.838,2.877
-37.829,2.877
-37.820,2.877
-37.809,2.877
-37.799,2.877
-37.789,2.877
-37.779,2.877
-37.769,2.877
-37.759,2.877
-37.750,2.877
-37.740,2.877
-37.730,2.877
-37.718,2.877
-37.709,2.877
-37.697,2.877
-37.690,2.877
-37.679,2.877
-37.669,2.877
-37.655,2.877
-37.645,2.877
-37.638,2.877
-37.629,2.877
-37.618,2.877
-37.609,2.871
-37.598,2.871
-37.589,2.871
-37.579,2.877
-37.570,2.877
-37.559,2.871
-37.549,2.877
-37.539,2.871
-37.529,2.871
-37.519,2.877
-37.509,2.871
-37.498,2.871
-37.490,2.871
-37.480,2.871
-37.470,2.871
-37.459,2.871
-37.449,2.871
-37.439,2.871
-37.430,2.871
-37.419,2.871
-37.409,2.871
-37.397,2.871
-37.389,2.871
-37.379,2.871
-37.369,2.871
-37.359,2.871
-37.349,2.871
-37.340,2.871
-37.329,2.871
-37.318,2.871
-37.309,2.871
-37.299,2.871
-37.289,2.871
-37.279,2.864
-37.269,2.871
-37.259,2.871
-37.249,2.871
-37.239,2.871
-37.229,2.864
-37.220,2.871
-37.209,2.864
-37.198,2.864
-37.189,2.871
-37.178,2.864
-37.168,2.864
-37.159,2.864
-37.150,2.864
-37.140,2.864
-37.124,2.864
-37.115,2.864
-37.109,2.864
-37.098,2.864
-37.089,2.864
-37.079,2.864
-37.068,2.871
-37.059,2.864
-37.050,2.864
-37.039,2.864
-37.029,2.864
-37.019,2.864
-37.009,2.864
-36.998,2.864
-36.989,2.864
-36.978,2.864
-36.969,2.864
-36.960,2.864
-36.949,2.864
-36.937,2.864
-36.929,2.864
-36.919,2.858
-36.910,2.858
-36.897,2.858
-36.888,2.864
-36.876,2.864
-36.866,2.864
-36.858,2.858
-36.849,2.858
-36.838,2.858
-36.829,2.864
-36.819,2.864
-36.809,2.864
-36.799,2.858
-36.790,2.858
-36.779,2.864
-36.769,2.864
-36.759,2.858
-36.749,2.858
-36.739,2.858
-36.728,2.858
-36.719,2.858
-36.706,2.858
-36.693,2.858
-36.688,2.858
-36.679,2.858
-36.669,2.858
-36.659,2.858
-36.649,2.858
-36.639,2.858
-36.629,2.858
-36.618,2.858
-36.610,2.858
-36.599,2.858
-36.589,2.858
-36.579,2.858
-36.569,2.858
-36.559,2.858
-36.549,2.852
-36.538,2.858
-36.530,2.852
-36.519,2.858
-36.509,2.858
-36.497,2.858
-36.489,2.858
-36.479,2.858
-36.469,2.852
-36.459,2.852
-36.448,2.858
-36.440,2.858
-36.429,2.858
-36.419,2.852
-36.409,2.858
-36.398,2.852
-36.389,2.852
-36.379,2.852
-36.369,2.852
-36.358,2.852
-36.350,2.852
-36.339,2.852
-36.329,2.852
-36.319,2.852
-36.309,2.852
-36.298,2.852
-36.288,2.852
-36.278,2.852
-36.270,2.852
-36.259,2.852
-36.249,2.852
-36.239,2.852
-36.229,2.852
-36.219,2.852
-36.209,2.846
-36.197,2.852
-36.190,2.846
-36.179,2.852
-36.169,2.852
-36.159,2.846
-36.149,2.846
-36.139,2.846
-36.130,2.846
-36.120,2.852
-36.110,2.846
-36.098,2.846
-36.089,2.846
-36.078,2.852
-36.068,2.846
-36.059,2.846
-36.049,2.846
-36.038,2.846
-36.030,2.852
-36.020,2.846
-36.010,2.846
-35.997,2.852
-35.989,2.846
-35.979,2.846
-35.970,2.846
-35.959,2.846
-35.948,2.846
-35.939,2.846
-35.929,2.846
-35.920,2.846
-35.909,2.846
-35.896,2.852
-35.889,2.846
-35.879,2.846
-35.869,2.846
-35.860,2.846
-35.849,2.846
-35.840,2.846
-35.829,2.846
-35.819,2.846
-35.809,2.846
-35.798,2.846
-35.788,2.846
-35.780,2.846
-35.770,2.846
-35.760,2.846
-35.749,2.846
-35.739,2.846
-35.729,2.846
-35.719,2.846
-35.709,2.846
-35.698,2.846
-35.688,2.846
-35.680,2.846
-35.670,2.846
-35.659,2.839
-35.649,2.839
-35.639,2.839
-35.629,2.846
-35.618,2.846
-35.609,2.846
-35.598,2.846
-35.589,2.846
-35.579,2.846
-35.569,2.846
-35.559,2.846
-35.549,2.846
-35.539,2.839
-35.528,2.839
-35.518,2.846
-35.510,2.846
-35.498,2.839
-35.490,2.839
-35.479,2.839
-35.469,2.839
-35.459,2.839
-35.449,2.839
-35.439,2.839
-35.429,2.839
-35.415,2.839
-35.402,2.839
-35.395,2.839
-35.389,2.839
-35.379,2.839
-35.369,2.839
-35.359,2.839
-35.349,2.839
-35.340,2.839
-35.328,2.839
-35.319,2.839
-35.309,2.839
-35.296,2.839
-35.289,2.839
-35.279,2.839
-35.269,2.839
-35.259,2.839
-35.248,2.839
-35.240,2.839
-35.229,2.839
-35.219,2.839
-35.209,2.839
-35.198,2.833
-35.189,2.839
-35.178,2.839
-35.170,2.839
-35.160,2.839
-35.150,2.833
-35.139,2.833
-35.129,2.839
-35.119,2.833
-35.109,2.839
-35.098,2.839
-35.088,2.833
-35.078,2.833
-35.070,2.833
-35.060,2.839
-35.049,2.833
-35.039,2.833
-35.029,2.833
-35.019,2.839
-35.009,2.833
-34.997,2.833
-34.990,2.833
-34.980,2.833
-34.969,2.833
-34.959,2.833
-34.949,2.833
-34.939,2.833
-34.929,2.833
-34.919,2.833
-34.910,2.833
-34.897,2.833
-34.890,2.833
-34.879,2.833
-34.869,2.833
-34.858,2.833
-34.849,2.833
-34.838,2.833
-34.830,2.833
-34.818,2.833
-34.803,2.833
-34.792,2.833
-34.787,2.833
-34.779,2.833
-34.769,2.833
-34.759,2.833
-34.749,2.833
-34.738,2.833
-34.730,2.833
-34.720,2.833
-34.709,2.833
-34.699,2.833
-34.689,2.833
-34.678,2.833
-34.668,2.833
-34.658,2.827
-34.650,2.833
-34.640,2.833
-34.630,2.827
-34.619,2.827
-34.609,2.833
-34.598,2.827
-34.589,2.827
-34.579,2.827
-34.568,2.827
-34.559,2.827
-34.550,2.833
-34.539,2.833
-34.529,2.827
-34.519,2.827
-34.504,2.827
-34.491,2.827
-34.485,2.827
-34.478,2.827
-34.470,2.827
-34.459,2.827
-34.449,2.827
-34.438,2.827
-34.429,2.827
-34.419,2.827
-34.409,2.827
-34.397,2.827
-34.390,2.827
-34.379,2.827
-34.368,2.827
-34.359,2.827
-34.349,2.827
-34.339,2.827
-34.329,2.827
-34.319,2.827
-34.309,2.827
-34.298,2.827
-34.290,2.827
-34.279,2.827
-34.269,2.827
-34.259,2.827
-34.249,2.827
-34.238,2.827
-34.229,2.827
-34.218,2.827
-34.210,2.827
-34.198,2.827
-34.189,2.827
-34.179,2.827
-34.169,2.827
-34.159,2.827
-34.149,2.827
-34.138,2.827
-34.129,2.827
-34.115,2.827
-34.105,2.827
-34.096,2.827
-34.089,2.827
-34.079,2.827
-34.069,2.827
-34.059,2.827
-34.050,2.827
-34.038,2.820
-34.029,2.820
-34.019,2.827
-34.009,2.827
-33.998,2.827
-33.987,2.827
-33.979,2.827
-33.969,2.827
-33.959,2.827
-33.950,2.827
-33.939,2.827
-33.929,2.820
-33.919,2.827
-33.907,2.827
-33.893,2.827
-33.886,2.827
-33.878,2.820
-33.870,2.820
-33.859,2.827
-33.849,2.820
-33.839,2.820
-33.829,2.827
-33.818,2.820
-33.809,2.820
-33.798,2.820
-33.790,2.820
-33.780,2.820
-33.767,2.820
-33.757,2.827
-33.749,2.820
-33.739,2.820
-33.729,2.820
-33.719,2.820
-33.708,2.820
-33.698,2.820
-33.690,2.820
-33.679,2.820
-33.669,2.820
-33.659,2.820
-33.647,2.820
-33.633,2.820
-33.626,2.820
-33.619,2.820
-33.610,2.820
-33.597,2.827
-33.589,2.827
-33.579,2.827
-33.569,2.827
-33.558,2.827
-33.549,2.827
-33.539,2.827
-33.529,2.827
-33.519,2.827
-33.509,2.827
-33.498,2.827
-33.489,2.827
-33.479,2.827
-33.469,2.827
-33.458,2.833
-33.450,2.833
-33.439,2.833
-33.429,2.833
-33.419,2.833
-33.408,2.833
-33.396,2.833
-33.389,2.833
-33.379,2.833
-33.368,2.833
-33.360,2.833
-33.350,2.833
-33.340,2.839
-33.329,2.839
-33.319,2.839
-33.309,2.839
-33.298,2.839
-33.289,2.839
-33.279,2.839
-33.268,2.839
-33.259,2.839
-33.249,2.839
-33.239,2.846
-33.229,2.839
-33.219,2.846
-33.210,2.846
-33.197,2.846
-33.188,2.846
-33.180,2.846
-33.169,2.846
-33.159,2.846
-33.149,2.846
-33.139,2.846
-33.130,2.846
-33.119,2.846
-33.109,2.846
-33.098,2.852
-33.090,2.852
-33.079,2.852
-33.069,2.852
-33.059,2.852
-33.049,2.852
-33.038,2.852
-33.029,2.852
-33.018,2.852
-33.010,2.852
-32.999,2.852
-32.989,2.852
-32.978,2.852
-32.969,2.852
-32.959,2.858
-32.949,2.858
-32.938,2.858
-32.928,2.858
-32.919,2.858
-32.910,2.858
-32.898,2.858
-32.889,2.858
-32.878,2.858
-32.869,2.864
-32.858,2.864
-32.849,2.864
-32.838,2.864
-32.829,2.864
-32.819,2.864
-32.809,2.864
-32.799,2.871
-32.789,2.864
-32.778,2.864
-32.768,2.864
-32.760,2.871
-32.750,2.871
-32.739,2.871
-32.729,2.871
-32.719,2.871
-32.709,2.871
-32.698,2.871
-32.689,2.871
-32.679,2.871
-32.670,2.871
-32.660,2.871
-32.648,2.871
-32.639,2.871
-32.629,2.871
-32.619,2.871
-32.609,2.871
-32.598,2.871
-32.589,2.877
-32.579,2.877
-32.568,2.877
-32.559,2.877
-32.549,2.877
-32.539,2.877
-32.529,2.877
-32.519,2.877
-32.509,2.883
-32.497,2.883
-32.488,2.883
-32.480,2.883
-32.469,2.883
-32.459,2.883
-32.449,2.883
-32.439,2.883
-32.429,2.883
-32.418,2.883
-32.410,2.883
-32.397,2.883
-32.389,2.883
-32.379,2.883
-32.369,2.883
-32.359,2.883
-32.349,2.889
-32.339,2.889
-32.328,2.889
-32.319,2.889
-32.310,2.889
-32.297,2.889
-32.289,2.889
-32.279,2.889
-32.268,2.889
-32.259,2.896
-32.249,2.889
-32.239,2.896
-32.230,2.896
-32.219,2.896
-32.209,2.896
-32.198,2.896
-32.188,2.896
-32.179,2.896
-32.169,2.896
-32.160,2.896
-32.149,2.896
-32.140,2.896
-32.129,2.896
-32.119,2.902
-32.109,2.902
-32.098,2.902
-32.089,2.902
-32.078,2.902
-32.070,2.902
-32.060,2.902
-32.050,2.902
-32.039,2.902
-32.029,2.902
-32.019,2.902
-32.009,2.902
-31.998,2.908
-31.988,2.908
-31.979,2.908
-31.968,2.908
-31.959,2.908
-31.949,2.908
-31.939,2.908
-31.929,2.908
-31.918,2.908
-31.909,2.908
-31.898,2.908
-31.890,2.908
-31.878,2.908
-31.869,2.908
-31.859,2.908
-31.849,2.908
-31.839,2.908
-31.829,2.915
-31.818,2.915
-31.809,2.908
-31.797,2.915
-31.790,2.915
-31.779,2.915
-31.769,2.915
-31.759,2.915
-31.748,2.915
-31.738,2.915
-31.728,2.915
-31.719,2.915
-31.709,2.915
-31.697,2.915
-31.689,2.915
-31.679,2.921
-31.669,2.921
-31.659,2.921
-31.649,2.921
-31.639,2.921
-31.629,2.921
-31.619,2.921
-31.609,2.921
-31.598,2.927
-31.589,2.921
-31.579,2.921
-31.569,2.927
-31.559,2.921
-31.550,2.921
-31.540,2.927
-31.525,2.927
-31.514,2.927
-31.509,2.927
-31.498,2.927
-31.489,2.927
-31.479,2.927
-31.468,2.927
-31.460,2.927
-31.448,2.927
-31.439,2.933
-31.429,2.933
-31.418,2.927
-31.409,2.927
-31.397,2.933
-31.389,2.933
-31.379,2.933
-31.370,2.933
-31.360,2.933
-31.349,2.933
-31.339,2.933
-31.329,2.933
-31.318,2.933
-31.309,2.933
-31.298,2.933
-31.290,2.933
-31.280,2.940
-31.269,2.940
-31.259,2.940
-31.249,2.940
-31.239,2.940
-31.229,2.940
-31.219,2.940
-31.210,2.940
-31.197,2.940
-31.189,2.940
-31.179,2.940
-31.169,2.940
-31.159,2.940
-31.149,2.940
-31.139,2.940
-31.130,2.940
-31.120,2.946
-31.110,2.946
-31.098,2.946
-31.089,2.946
-31.079,2.946
-31.069,2.946
-31.059,2.946
-31.049,2.946
-31.039,2.946
-31.028,2.946
-31.020,2.952
-31.009,2.952
-30.996,2.946
-30.989,2.946
-30.978,2.952
-30.969,2.952
-30.959,2.952
-30.950,2.952
-30.939,2.952
-30.929,2.952
-30.919,2.952
-30.909,2.952
-30.898,2.952
-30.888,2.952
-30.878,2.959
-30.869,2.959
-30.858,2.952
-30.849,2.959
-30.839,2.959
-30.828,2.959
-30.819,2.959
-30.809,2.959
-30.798,2.959
-30.789,2.959
-30.778,2.959
-30.769,2.959
-30.759,2.959
-30.749,2.959
-30.739,2.959
-30.729,2.959
-30.719,2.959
-30.709,2.959
-30.698,2.965
-30.688,2.959
-30.680,2.959
-30.669,2.965
-30.659,2.965
-30.647,2.965
-30.639,2.965
-30.630,2.965
-30.619,2.965
-30.610,2.965
-30.597,2.965
-30.590,2.965
-30.579,2.965
-30.569,2.965
-30.559,2.965
-30.549,2.965
-30.535,2.965
-30.523,2.965
-30.513,2.965
-30.509,2.965
-30.497,2.965
-30.489,2.971
-30.479,2.971
-30.469,2.971
-30.459,2.971
-30.450,2.971
-30.438,2.971
-30.430,2.971
-30.418,2.971
-30.409,2.971
-30.396,2.971
-30.389,2.971
-30.379,2.971
-30.369,2.971
-30.359,2.977
-30.350,2.977
-30.340,2.977
-30.330,2.977
-30.319,2.977
-30.309,2.977
-30.298,2.977
-30.289,2.977
-30.279,2.977
-30.268,2.977
-30.259,2.977
-30.249,2.977
-30.239,2.977
-30.229,2.977
-30.219,2.977
-30.209,2.977
-30.198,2.977
-30.189,2.977
-30.179,2.977
-30.169,2.984
-30.160,2.984
-30.149,2.984
-30.139,2.984
-30.129,2.984
-30.119,2.984
-30.108,2.984
-30.098,2.984
-30.088,2.984
-30.080,2.984
-30.070,2.984
-30.059,2.984
-30.049,2.990
-30.039,2.984
-30.029,2.984
-30.019,2.984
-30.009,2.984
-29.998,2.984
-29.988,2.984
-29.979,2.984
-29.969,2.984
-29.959,2.984
-29.949,2.984
-29.939,2.984
-29.929,2.984
-29.919,2.984
-29.910,2.984
-29.893,2.984
-29.883,2.984
-29.878,2.984
-29.869,2.984
-29.859,2.984
-29.849,2.977
-29.839,2.977
-29.829,2.977
-29.820,2.984
-29.809,2.977
-29.798,2.977
-29.789,2.977
-29.779,2.977
-29.769,2.977
-29.758,2.977
-29.750,2.977
-29.739,2.977
-29.727,2.977
-29.715,2.977
-29.709,2.977
-29.696,2.977
-29.689,2.977
-29.679,2.977
-29.669,2.977
-29.660,2.977
-29.648,2.977
-29.640,2.977
-29.629,2.977
-29.619,2.977
-29.609,2.977
-29.598,2.977
-29.589,2.977
-29.579,2.971
-29.568,2.971
-29.560,2.971
-29.549,2.971
-29.539,2.971
-29.526,2.971
-29.513,2.977
-29.505,2.971
-29.497,2.971
-29.489,2.971
-29.479,2.977
-29.469,2.971
-29.459,2.971
-29.449,2.971
-29.439,2.971
-29.429,2.971
-29.418,2.971
-29.408,2.971
-29.397,2.971
-29.389,2.971
-29.379,2.971
-29.369,2.971
-29.359,2.971
-29.349,2.971
-29.339,2.971
-29.329,2.971
-29.319,2.971
-29.308,2.971
-29.298,2.971
-29.289,2.971
-29.279,2.971
-29.269,2.971
-29.259,2.971
-29.248,2.971
-29.239,2.965
-29.230,2.971
-29.219,2.965
-29.210,2.965
-29.197,2.965
-29.189,2.965
-29.179,2.965
-29.169,2.965
-29.159,2.971
-29.150,2.965
-29.138,2.965
-29.129,2.965
-29.119,2.965
-29.109,2.965
-29.098,2.965
-29.089,2.965
-29.079,2.965
-29.069,2.965
-29.060,2.965
-29.050,2.965
-29.040,2.965
-29.029,2.965
-29.019,2.965
-29.009,2.965
-28.997,2.965
-28.989,2.965
-28.979,2.965
-28.970,2.959
-28.959,2.965
-28.949,2.965
-28.939,2.965
-28.929,2.965
-28.919,2.965
-28.909,2.965
-28.898,2.965
-28.889,2.965
-28.879,2.965
-28.870,2.965
-28.859,2.965
-28.848,2.965
-28.839,2.959
-28.829,2.965
-28.819,2.965
-28.808,2.965
-28.796,2.965
-28.786,2.965
-28.776,2.965
-28.768,2.965
-28.759,2.965
-28.749,2.965
-28.739,2.959
-28.729,2.959
-28.718,2.965
-28.710,2.965
-28.698,2.965
-28.689,2.959
-28.679,2.965
-28.669,2.965
-28.659,2.965
-28.649,2.959
-28.639,2.959
-28.630,2.959
-28.619,2.959
-28.610,2.959
-28.597,2.959
-28.589,2.959
-28.579,2.959
-28.569,2.959
-28.559,2.959
-28.549,2.959
-28.540,2.959
-28.530,2.959
-28.519,2.959
-28.509,2.959
-28.495,2.959
-28.482,2.959
-28.477,2.959
-28.469,2.959
-28.459,2.959
-28.448,2.959
-28.440,2.959
-28.423,2.959
-28.416,2.959
-28.408,2.959
-28.397,2.959
-28.389,2.952
-28.379,2.959
-28.368,2.959
-28.360,2.959
-28.350,2.959
-28.338,2.952
-28.328,2.959
-28.319,2.959
-28.309,2.959
-28.298,2.959
-28.289,2.959
-28.280,2.952
-28.269,2.959
-28.259,2.952
-28.249,2.952
-28.239,2.959
-28.229,2.959
-28.219,2.959
-28.209,2.952
-28.198,2.959
-28.190,2.952
-28.180,2.952
-28.169,2.952
-28.159,2.952
-28.148,2.952
-28.139,2.959
-28.129,2.959
-28.119,2.952
-28.108,2.952
-28.098,2.952
-28.089,2.952
-28.078,2.952
-28.069,2.952
-28.058,2.952
-28.049,2.952
-28.039,2.952
-28.028,2.952
-28.020,2.952
-28.010,2.952
-27.997,2.952
-27.989,2.952
-27.978,2.952
-27.969,2.952
-27.959,2.952
-27.948,2.952
-27.939,2.952
-27.928,2.952
-27.920,2.952
-27.909,2.952
-27.896,2.952
-27.888,2.952
-27.879,2.952
-27.869,2.946
-27.859,2.946
-27.848,2.952
-27.836,2.952
-27.819,2.952
-27.811,2.946
-27.807,2.946
-27.798,2.946
-27.790,2.946
-27.779,2.952
-27.770,2.946
-27.760,2.946
-27.750,2.946
-27.739,2.946
-27.729,2.946
-27.718,2.946
-27.709,2.952
-27.697,2.946
-27.689,2.946
-27.679,2.946
-27.668,2.946
-27.660,2.946
-27.649,2.946
-27.639,2.946
