# T[s],enable,encoder[enc]
25.238,1,12
25.248,1,12
25.257,1,11
25.271,1,12
25.284,1,13
25.290,1,13
25.298,1,16
25.308,1,17
25.317,1,18
25.327,1,23
25.338,1,24
25.346,1,24
25.361,1,24
25.372,1,21
25.378,1,20
25.387,1,20
25.399,1,20
25.407,1,20
25.417,1,20
25.427,1,20
25.437,1,19
25.447,1,19
25.457,1,19
25.467,1,18
25.477,1,20
25.488,1,23
25.497,1,26
25.506,1,27
25.516,1,27
25.527,1,25
25.539,1,22
25.547,1,20
25.557,1,17
25.567,1,17
25.578,1,17
25.588,1,17
25.598,1,17
25.608,1,18
25.618,1,18
25.627,1,18
25.637,1,18
25.647,1,18
25.657,1,19
25.668,1,19
25.678,1,20
25.687,1,21
25.698,1,20
25.707,1,18
25.717,1,14
25.728,1,10
25.738,1,9
25.747,1,9
25.758,1,9
25.766,1,11
25.777,1,12
25.787,1,12
25.797,1,12
25.807,1,9
25.817,1,7
25.826,1,7
25.837,1,7
25.847,1,8
25.856,1,11
25.877,1,12
25.908,1,12
25.918,1,11
25.927,1,10
25.938,1,10
25.947,1,11
25.957,1,11
25.967,1,11
25.977,1,9
25.987,1,8
25.997,1,8
26.007,1,8
26.018,1,8
26.026,1,8
26.038,1,9
26.048,1,9
26.057,1,8
26.067,1,10
26.077,1,12
26.088,1,16
26.098,1,19
26.108,1,19
26.118,1,19
26.127,1,14
26.137,1,10
26.148,1,7
26.157,1,5
26.167,1,5
26.177,1,8
26.187,1,8
26.198,1,8
26.208,1,8
26.218,1,5
26.227,1,3
26.237,1,6
26.247,1,9
26.258,1,14
26.268,1,18
26.277,1,19
26.286,1,19
26.300,1,17
26.313,1,16
26.320,1,17
26.328,1,18
26.338,1,19
26.348,1,20
26.358,1,18
26.368,1,14
26.378,1,9
26.392,1,6
26.402,1,5
26.409,1,5
26.417,1,7
26.427,1,7
26.437,1,7
26.447,1,4
26.457,1,2
26.467,1,1
26.478,1,1
26.488,1,1
26.497,1,2
26.507,1,3
26.517,1,3
26.527,1,3
26.538,1,2
26.548,1,2
26.557,1,2
26.568,1,1
26.577,1,0
26.589,1,-1
26.597,1,-2
26.607,1,-1
26.618,1,-1
26.627,1,1
26.638,1,3
26.647,1,3
26.661,1,4
26.673,1,5
26.680,1,3
26.688,1,2
26.698,1,2
26.707,1,1
26.718,1,0
26.727,1,1
26.737,1,-1
26.747,1,-1
26.757,1,-2
26.767,1,-3
26.777,1,-3
26.788,1,-2
26.798,1,-1
26.806,1,3
26.818,1,3
26.827,1,3
26.837,1,3
26.847,1,0
26.857,1,-2
26.867,1,-1
26.877,1,-2
26.886,1,-2
26.898,1,-1
26.907,1,-1
26.917,1,-2
26.927,1,-1
26.939,1,-3
26.947,1,-3
26.957,1,-4
26.967,1,-4
26.978,1,-1
26.987,1,-1
26.997,1,-1
27.007,1,0
27.018,1,-5
27.027,1,-7
27.038,1,-9
27.048,1,-11
27.058,1,-11
27.067,1,-8
27.077,1,-6
27.087,1,-2
27.097,1,-1
27.107,1,-3
27.117,1,-3
27.128,1,-5
27.138,1,-7
27.147,1,-7
27.157,1,-6
27.168,1,-7
27.177,1,-7
27.187,1,-11
27.197,1,-12
27.208,1,-13
27.218,1,-13
27.228,1,-12
27.238,1,-10
27.247,1,-10
27.258,1,-10
27.267,1,-14
27.278,1,-16
27.287,1,-17
27.297,1,-17
27.308,1,-16
27.318,1,-15
27.328,1,-16
27.338,1,-16
27.347,1,-18
27.358,1,-20
27.368,1,-20
27.378,1,-21
27.387,1,-22
27.398,1,-21
27.408,1,-20
27.418,1,-19
27.427,1,-19
27.438,1,-19
27.447,1,-19
27.458,1,-19
27.468,1,-19
27.478,1,-19
27.488,1,-20
27.496,1,-21
27.507,1,-24
27.517,1,-26
27.527,1,-27
27.538,1,-27
27.547,1,-27
27.558,1,-27
27.567,1,-27
27.577,1,-28
27.588,1,-29
27.597,1,-30
27.607,1,-30
27.617,1,-29
27.627,1,-28
27.637,1,-26
27.648,1,-25
27.657,1,-26
27.668,1,-27
27.677,1,-30
27.687,1,-30
27.698,1,-30
27.707,1,-29
27.718,1,-26
27.727,1,-24
27.737,1,-23
27.746,1,-23
27.758,1,-23
27.767,1,-23
27.777,1,-23
27.787,1,-24
27.798,1,-23
27.807,1,-23
27.818,1,-24
27.827,1,-26
27.838,1,-28
27.846,1,-30
27.857,1,-30
27.867,1,-30
27.877,1,-30
27.887,1,-28
27.898,1,-27
27.908,1,-26
27.918,1,-26
27.927,1,-25
27.938,1,-24
27.947,1,-24
27.957,1,-24
27.968,1,-23
27.977,1,-27
27.988,1,-28
27.998,1,-28
28.008,1,-29
28.018,1,-28
28.027,1,-26
28.037,1,-23
28.047,1,-20
28.058,1,-18
28.068,1,-17
28.078,1,-17
28.088,1,-19
28.097,1,-20
28.108,1,-20
28.117,1,-21
28.128,1,-19
28.138,1,-18
28.147,1,-19
28.157,1,-19
28.168,1,-19
28.177,1,-20
28.187,1,-18
28.197,1,-19
28.207,1,-20
28.218,1,-18
28.227,1,-19
28.237,1,-19
28.247,1,-16
28.258,1,-18
28.266,1,-17
28.281,1,-16
28.293,1,-17
28.305,1,-17
28.312,1,-17
28.318,1,-18
28.328,1,-17
28.338,1,-18
28.346,1,-18
28.358,1,-16
28.368,1,-16
28.377,1,-15
28.387,1,-14
28.397,1,-14
28.408,1,-13
28.420,1,-12
28.431,1,-12
28.443,1,-9
28.448,1,-9
28.458,1,-10
28.467,1,-12
28.477,1,-17
28.488,1,-16
28.498,1,-15
28.508,1,-16
28.518,1,-14
28.528,1,-14
28.538,1,-16
28.547,1,-15
28.557,1,-15
28.569,1,-17
28.578,1,-16
28.587,1,-15
28.597,1,-15
28.608,1,-12
28.618,1,-11
28.627,1,-12
28.638,1,-11
28.647,1,-11
28.657,1,-12
28.667,1,-12
28.678,1,-13
28.688,1,-14
28.698,1,-12
28.707,1,-12
28.717,1,-10
28.727,1,-8
28.739,1,-9
28.747,1,-9
28.758,1,-11
28.768,1,-15
28.777,1,-16
28.792,1,-17
28.803,1,-16
28.809,1,-9
28.818,1,-7
28.827,1,-5
28.838,1,-3
28.848,1,-6
28.858,1,-8
28.868,1,-6
28.878,1,-4
28.887,1,2
28.897,1,5
28.907,1,6
28.917,1,5
28.928,1,1
28.937,1,-3
28.947,1,-4
28.958,1,-4
28.967,1,-4
28.977,1,-2
28.987,1,-1
28.997,1,0
29.008,1,-2
29.018,1,-2
29.028,1,-2
29.038,1,-2
29.047,1,1
29.061,1,3
29.074,1,4
29.080,1,5
29.087,1,4
29.098,1,4
29.108,1,4
29.118,1,2
29.127,1,2
29.137,1,3
29.149,1,2
29.157,1,2
29.167,1,1
29.178,1,1
29.187,1,1
29.197,1,2
29.208,1,2
29.218,1,7
29.228,1,8
29.238,1,10
29.249,1,11
29.257,1,10
29.269,1,8
29.278,1,7
29.288,1,6
29.298,1,4
29.307,1,3
29.318,1,3
29.327,1,2
29.339,1,2
29.348,1,2
29.357,1,4
29.367,1,7
29.377,1,11
29.387,1,16
29.396,1,17
29.407,1,17
29.417,1,16
29.427,1,12
29.437,1,10
29.447,1,10
29.458,1,9
29.467,1,9
29.477,1,9
29.487,1,9
29.497,1,6
29.507,1,3
29.517,1,3
29.527,1,2
29.538,1,3
29.548,1,6
29.558,1,9
29.568,1,11
29.581,1,11
29.593,1,11
29.604,1,11
29.610,1,11
29.618,1,13
29.628,1,15
29.638,1,16
29.648,1,17
29.658,1,15
29.667,1,12
29.677,1,9
29.687,1,8
29.698,1,8
29.708,1,8
29.718,1,9
29.728,1,9
29.738,1,9
29.748,1,7
29.757,1,6
29.768,1,6
29.777,1,6
29.787,1,9
29.797,1,12
29.808,1,13
29.818,1,15
29.827,1,13
29.837,1,11
29.847,1,11
29.857,1,10
29.868,1,11
29.877,1,12
29.888,1,12
29.898,1,10
29.907,1,9
29.918,1,7
29.927,1,7
29.937,1,9
29.947,1,9
29.958,1,11
29.968,1,12
29.977,1,12
29.988,1,12
29.998,1,12
30.007,1,11
30.017,1,13
30.027,1,13
30.038,1,13
30.047,1,18
30.057,1,17
30.067,1,15
30.077,1,16
30.087,1,14
30.097,1,12
30.109,1,13
30.118,1,13
30.127,1,15
30.138,1,14
30.147,1,14
30.157,1,15
30.167,1,14
30.177,1,16
30.187,1,17
30.198,1,18
30.208,1,21
30.217,1,20
30.227,1,20
30.238,1,20
30.248,1,19
30.258,1,18
30.267,1,18
30.278,1,15
30.287,1,14
30.298,1,13
30.307,1,13
30.318,1,14
30.328,1,18
30.338,1,22
30.347,1,27
30.358,1,31
30.368,1,31
30.377,1,31
30.387,1,29
30.398,1,25
30.408,1,24
30.417,1,23
30.427,1,22
30.441,1,23
30.453,1,23
30.459,1,24
30.467,1,24
30.477,1,24
30.488,1,24
30.498,1,24
30.508,1,24
30.520,1,25
30.532,1,26
30.538,1,25
30.547,1,25
30.557,1,25
30.567,1,26
30.577,1,26
30.587,1,27
30.601,1,27
30.612,1,25
30.619,1,20
30.628,1,19
30.638,1,17
30.647,1,17
30.658,1,21
30.667,1,25
30.677,1,31
30.688,1,34
30.697,1,31
30.707,1,31
30.717,1,28
30.727,1,24
30.737,1,26
30.748,1,29
30.757,1,32
30.766,1,38
30.778,1,38
30.787,1,38
30.797,1,37
30.807,1,31
30.818,1,29
30.827,1,30
30.838,1,30
30.847,1,32
30.858,1,33
30.868,1,33
30.877,1,34
30.887,1,32
30.897,1,31
30.908,1,32
30.917,1,30
30.927,1,34
30.938,1,36
30.947,1,36
30.959,1,37
30.967,1,38
30.978,1,35
30.987,1,36
30.997,1,37
31.007,1,37
31.017,1,39
31.026,1,36
31.037,1,33
31.047,1,32
31.057,1,30
31.068,1,32
31.077,1,37
31.087,1,37
31.098,1,39
31.108,1,38
31.137,1,30
31.147,1,30
31.157,1,35
31.167,1,38
31.188,1,39
31.197,1,36
31.208,1,32
31.218,1,30
31.227,1,29
31.237,1,31
31.248,1,34
31.258,1,37
31.267,1,38
31.278,1,33
31.287,1,31
31.301,1,28
31.314,1,27
31.323,1,28
31.328,1,33
31.337,1,35
31.347,1,36
31.357,1,36
31.366,1,36
31.378,1,37
31.387,1,39
31.397,1,45
31.408,1,49
31.418,1,49
31.428,1,50
31.437,1,48
31.446,1,43
31.456,1,40
31.467,1,39
31.477,1,39
31.489,1,38
31.497,1,38
31.508,1,37
31.518,1,35
31.528,1,33
31.538,1,32
31.547,1,32
31.557,1,37
31.567,1,40
31.577,1,41
31.587,1,41
31.597,1,40
31.607,1,37
31.618,1,38
31.626,1,39
31.637,1,44
31.647,1,49
31.657,1,49
31.667,1,50
31.677,1,49
31.688,1,44
31.698,1,43
31.708,1,42
31.718,1,41
31.728,1,42
31.737,1,41
31.747,1,41
31.758,1,41
31.769,1,41
31.777,1,41
31.787,1,44
31.797,1,44
31.808,1,47
31.818,1,48
31.829,1,46
31.838,1,46
31.849,1,46
31.858,1,46
31.867,1,49
31.877,1,49
31.887,1,50
31.898,1,51
31.907,1,47
31.917,1,47
31.927,1,48
31.940,1,48
31.948,1,50
31.958,1,52
31.968,1,52
31.978,1,51
31.987,1,49
31.997,1,45
32.018,1,43
32.028,1,45
32.138,1,42
32.146,1,43
32.157,1,42
32.169,1,42
32.177,1,44
32.187,1,46
32.197,1,51
32.208,1,54
32.218,1,54
32.227,1,55
32.238,1,53
32.247,1,52
32.262,1,52
32.273,1,50
32.279,1,51
32.288,1,52
32.298,1,48
32.308,1,48
32.316,1,47
32.328,1,45
32.337,1,46
32.347,1,47
32.357,1,47
32.367,1,48
32.377,1,47
32.388,1,48
32.398,1,49
32.408,1,48
32.418,1,48
32.427,1,49
32.438,1,46
32.448,1,46
32.458,1,47
32.468,1,45
32.478,1,46
32.488,1,45
32.498,1,44
32.508,1,44
32.517,1,42
32.528,1,42
32.537,1,42
32.547,1,41
32.557,1,43
32.568,1,44
32.578,1,44
32.587,1,45
32.598,1,44
32.607,1,43
32.617,1,44
32.627,1,44
32.637,1,44
32.648,1,46
32.657,1,46
32.687,1,43
32.697,1,42
32.709,1,43
32.718,1,43
32.728,1,44
32.738,1,49
32.758,1,54
32.777,1,52
32.798,1,48
32.808,1,43
32.817,1,44
32.828,1,44
32.839,1,45
32.847,1,48
32.857,1,48
32.867,1,49
32.877,1,50
32.887,1,46
32.897,1,46
32.907,1,49
32.918,1,47
32.927,1,50
32.997,1,52
33.008,1,53
33.029,1,54
33.037,1,55
33.057,1,52
33.068,1,52
33.088,1,46
33.098,1,46
33.107,1,45
33.128,1,48
33.138,1,50
33.147,1,52
33.158,1,56
33.178,1,58
33.187,1,58
33.197,1,56
33.207,1,54
33.217,1,53
33.228,1,50
33.238,1,48
33.247,1,46
33.258,1,46
33.267,1,46
33.278,1,48
33.289,1,50
33.298,1,50
33.307,1,47
33.317,1,45
33.328,1,41
33.348,1,45
33.358,1,50
33.367,1,56
33.377,1,59
33.387,1,58
33.397,1,51
33.407,1,44
33.417,1,37
33.428,1,35
33.438,1,38
33.447,1,41
33.457,1,46
33.468,1,48
33.478,1,46
33.487,1,42
33.498,1,38
33.507,1,35
33.518,1,38
33.528,1,41
33.538,1,45
33.547,1,48
33.557,1,49
33.567,1,45
33.578,1,42
33.588,1,41
33.597,1,41
33.608,1,42
33.618,1,44
33.627,1,46
33.637,1,44
33.647,1,41
33.658,1,39
33.668,1,36
33.677,1,35
33.688,1,37
33.698,1,38
33.707,1,39
33.718,1,40
33.727,1,40
33.738,1,40
33.747,1,41
33.757,1,43
33.767,1,44
33.778,1,44
33.788,1,44
33.798,1,41
33.807,1,37
33.818,1,36
33.827,1,35
33.837,1,36
33.847,1,39
33.857,1,39
33.868,1,40
33.878,1,40
33.889,1,37
33.897,1,36
33.907,1,36
33.918,1,38
33.938,1,41
33.948,1,42
33.958,1,40
33.967,1,40
33.977,1,40
33.988,1,38
34.108,1,23
34.118,1,20
34.127,1,20
34.137,1,22
34.147,1,27
34.157,1,30
34.168,1,31
34.188,1,25
34.198,1,23
34.208,1,22
34.218,1,24
34.227,1,27
34.238,1,28
34.247,1,28
34.258,1,25
34.268,1,21
34.278,1,19
34.288,1,18
34.298,1,17
34.308,1,17
34.317,1,17
34.327,1,17
34.338,1,16
34.347,1,17
34.358,1,17
34.367,1,17
34.378,1,18
34.388,1,20
34.398,1,20
34.407,1,20
34.418,1,20
34.428,1,19
34.438,1,18
34.448,1,17
34.457,1,18
34.467,1,19
34.477,1,19
34.487,1,19
34.498,1,15
34.509,1,12
34.517,1,9
34.528,1,6
34.548,1,7
34.558,1,7
34.567,1,8
34.577,1,8
34.588,1,4
34.600,1,5
34.612,1,6
34.623,1,7
34.627,1,12
37.627,1,-11
37.638,1,-11
37.648,1,-8
37.658,1,-1
37.677,1,5
38.128,1,9
38.137,1,9
38.148,1,8
38.157,1,7
38.168,1,6
38.180,1,6
38.194,1,6
38.199,1,9
38.208,1,13
38.217,1,16
38.227,1,17
38.238,1,18
38.248,1,17
38.258,1,14
38.270,1,13
38.284,1,12
38.292,1,11
38.298,1,12
38.308,1,12
38.318,1,12
38.328,1,13
38.338,1,12
38.348,1,14
38.358,1,15
38.367,1,15
38.377,1,17
38.388,1,15
38.398,1,13
38.408,1,12
38.418,1,7
38.426,1,6
38.437,1,7
38.447,1,6
38.458,1,8
38.467,1,10
38.478,1,10
38.487,1,12
38.497,1,12
38.508,1,9
38.528,1,7
38.549,1,8
38.743,1,3
38.748,1,-2
38.757,1,-9
38.769,1,-10
38.777,1,-10
38.787,1,-5
38.797,1,1
38.807,1,2
38.820,1,0
38.832,1,-2
38.840,1,-9
38.848,1,-11
38.858,1,-11
38.867,1,-11
38.877,1,-11
38.897,1,-13
38.908,1,-14
38.917,1,-14
38.928,1,-15
38.948,1,-6
38.958,1,-3
38.967,1,-2
38.977,1,-4
38.988,1,-9
38.997,1,-12
39.007,1,-14
39.018,1,-15
39.028,1,-14
39.042,1,-12
39.052,1,-14
39.059,1,-15
39.069,1,-18
39.078,1,-21
39.087,1,-21
39.097,1,-20
39.108,1,-15
39.118,1,-8
39.128,1,-4
39.139,1,-3
39.147,1,-2
39.158,1,-2
39.223,1,-3
39.427,1,4
39.448,1,10
40.519,1,23
40.539,1,19
40.867,1,30
40.898,1,31
40.908,1,30
40.918,1,30
40.928,1,32
40.936,1,32
40.947,1,33
40.958,1,33
40.967,1,30
40.977,1,28
40.987,1,28
40.997,1,27
41.008,1,26
41.027,1,21
41.038,1,20
41.047,1,20
41.057,1,20
41.070,1,22
41.082,1,23
41.095,1,24
41.101,1,26
41.109,1,27
41.119,1,27
41.127,1,27
41.138,1,27
41.148,1,28
41.158,1,28
41.169,1,30
41.178,1,34
41.187,1,36
41.201,1,37
41.215,1,37
41.220,1,34
41.228,1,33
41.238,1,32
41.248,1,32
41.258,1,34
41.268,1,40
41.277,1,45
41.287,1,50
41.301,1,51
41.312,1,51
41.321,1,51
41.327,1,50
41.338,1,52
41.346,1,56
41.358,1,61
41.367,1,68
41.376,1,72
41.387,1,72
41.397,1,71
41.407,1,69
41.417,1,66
41.446,1,65
41.457,1,65
41.577,1,42
41.598,1,42
41.608,1,43
41.616,1,44
41.627,1,44
41.636,1,46
41.647,1,47
41.656,1,48
41.668,1,50
41.677,1,52
41.687,1,54
41.697,1,54
41.707,1,54
41.717,1,53
41.726,1,52
41.736,1,52
43.776,1,57
44.817,1,56
44.827,1,56
44.968,1,53
44.987,1,44
45.017,1,47
45.037,1,48
45.097,1,52
46.187,1,35
46.277,1,31
46.347,1,34
48.987,1,-87
67.078,1,575
