# T[s],gimbal_a_enable,gimbal_a_target[enc],gimbal_b_enable,gimbal_b_target[enc],gasjet
17.866,1,118,1,-41,2
17.877,1,127,1,-31,2
17.886,1,128,1,-26,2
17.897,1,131,1,-22,2
17.907,1,131,1,-28,2
17.917,1,122,1,-40,2
17.928,1,111,1,-46,2
17.936,1,111,1,-40,2
17.947,1,109,1,-45,2
17.956,1,114,1,-32,2
17.967,1,122,1,-19,2
17.976,1,124,1,-24,2
17.987,1,126,1,-25,2
17.995,1,126,1,-22,2
18.008,1,115,1,-39,2
18.018,1,116,1,-40,2
18.027,1,115,1,-39,2
18.038,1,113,1,-45,2
18.046,1,119,1,-32,2
18.056,1,126,1,-24,2
18.066,1,125,1,-31,2
18.077,1,131,1,-23,2
18.087,1,125,1,-30,2
18.097,1,121,1,-34,2
18.107,1,123,1,-26,2
18.117,1,119,1,-28,2
18.128,1,117,1,-26,2
18.138,1,127,1,-16,2
18.147,1,122,1,-29,2
18.157,1,127,1,-25,2
18.167,1,126,1,-27,2
18.177,1,125,1,-34,2
18.187,1,123,1,-28,2
18.198,1,121,1,-27,2
18.207,1,119,1,-23,2
18.217,1,127,1,-15,2
18.226,1,125,1,-16,2
18.237,1,125,1,-14,2
18.247,1,132,1,-12,2
18.257,1,130,1,-26,2
18.267,1,132,1,-19,2
18.277,1,136,1,-19,2
18.287,1,132,1,-25,2
18.296,1,138,1,-9,2
18.307,1,137,1,-9,2
18.316,1,132,1,-20,2
18.327,1,135,1,-11,2
18.337,1,131,1,-15,2
18.347,1,128,1,-19,2
18.356,1,130,1,-11,2
18.368,1,131,1,-13,2
18.378,1,130,1,-11,2
18.386,1,138,1,-4,2
18.397,1,139,1,-14,2
18.407,1,143,1,-18,2
18.417,1,144,1,-12,2
18.427,1,145,1,-19,2
18.437,1,143,1,-21,2
18.446,1,145,1,-12,2
18.457,1,145,1,-13,2
18.467,1,144,1,-13,2
18.478,1,143,1,-8,2
18.486,1,142,1,-8,2
18.497,1,133,1,-19,2
18.507,1,145,1,-7,2
18.517,1,149,1,-13,2
18.528,1,144,1,-28,2
18.538,1,158,1,-25,2
18.546,1,167,1,-20,2
18.556,1,147,1,-36,2
18.566,1,155,1,-19,2
18.577,1,159,1,-13,2
18.587,1,152,1,-14,2
18.597,1,155,1,-9,2
18.607,1,162,1,-12,2
18.617,1,152,1,-21,2
18.626,1,161,1,-13,2
18.637,1,146,1,-26,2
18.646,1,149,1,-21,2
18.656,1,153,1,-11,2
18.667,1,151,1,-17,2
18.677,1,152,1,-13,2
18.687,1,166,1,-8,2
18.697,1,158,1,-23,2
18.707,1,157,1,-26,2
18.716,1,160,1,-20,2
18.726,1,154,1,-28,2
18.737,1,163,1,-13,2
18.746,1,162,1,-17,2
18.757,1,162,1,-18,2
18.767,1,168,1,-15,2
18.777,1,160,1,-28,2
18.786,1,159,1,-32,2
18.798,1,163,1,-26,2
18.806,1,159,1,-28,2
18.816,1,159,1,-15,2
18.826,1,164,1,-9,2
18.837,1,154,1,-12,2
18.847,1,163,1,1,2
18.856,1,163,1,-7,2
18.867,1,155,1,-26,2
18.877,1,171,1,-16,2
18.887,1,168,1,-31,2
18.897,1,165,1,-36,2
18.907,1,167,1,-28,2
18.917,1,163,1,-32,2
18.926,1,159,1,-27,2
18.937,1,165,1,-21,2
18.951,1,155,1,-32,2
18.962,1,158,1,-26,2
18.967,1,163,1,-22,2
18.977,1,157,1,-27,2
18.986,1,158,1,-18,2
18.997,1,162,1,-14,2
19.007,1,162,1,-16,2
19.017,1,166,1,-15,2
19.027,1,171,1,-22,2
19.037,1,174,1,-26,2
19.046,1,175,1,-24,2
19.056,1,173,1,-25,2
19.066,1,168,1,-28,2
19.078,1,160,1,-26,2
19.087,1,158,1,-27,2
19.097,1,156,1,-35,2
19.107,1,156,1,-38,2
19.117,1,161,1,-35,2
19.126,1,162,1,-31,2
19.138,1,159,1,-22,2
19.146,1,155,1,-15,2
19.156,1,152,1,-14,2
19.166,1,157,1,-10,2
19.176,1,155,1,-19,2
19.187,1,158,1,-26,2
19.197,1,170,1,-25,2
19.207,1,175,1,-26,2
19.218,1,171,1,-25,2
19.228,1,177,1,-12,2
19.236,1,169,1,-20,2
19.247,1,163,1,-15,2
19.256,1,167,1,-13,2
19.267,1,163,1,-26,2
19.277,1,162,1,-30,2
19.286,1,168,1,-25,2
19.301,1,159,1,-37,2
19.309,1,151,1,-32,2
19.318,1,154,1,-24,2
19.326,1,149,1,-33,2
19.337,1,159,1,-22,2
19.347,1,168,1,-19,2
19.357,1,171,1,-24,2
19.366,1,176,1,-19,2
19.381,1,177,1,-17,2
19.389,1,163,1,-25,2
19.397,1,172,1,-13,2
19.408,1,171,1,-22,2
19.417,1,160,1,-31,2
19.426,1,173,1,-23,2
19.436,1,175,1,-33,2
19.447,1,162,1,-38,2
19.457,1,164,1,-22,2
19.467,1,161,1,-19,2
19.477,1,149,1,-12,2
19.486,1,155,1,1,2
19.497,1,152,1,-11,2
19.506,1,153,1,-14,2
19.519,1,159,1,-18,2
19.532,1,161,1,-26,2
19.541,1,162,1,-28,2
19.547,1,156,1,-28,2
19.557,1,151,1,-18,2
19.566,1,154,1,-11,2
19.578,1,148,1,-20,2
19.587,1,154,1,-16,2
19.596,1,165,1,-13,2
19.607,1,160,1,-40,2
19.616,1,162,1,-37,2
19.629,1,162,1,-37,2
19.643,1,153,1,-44,2
19.650,1,152,1,-28,2
19.657,1,156,1,-20,2
19.667,1,149,1,-27,2
19.676,1,161,1,-16,2
19.686,1,155,1,-24,2
19.696,1,157,1,-30,2
19.707,1,159,1,-25,2
19.717,1,158,1,-23,2
19.726,1,156,1,-19,2
19.738,1,163,1,-11,2
19.746,1,156,1,-20,2
19.757,1,159,1,-8,2
19.767,1,156,1,-13,2
19.776,1,150,1,-15,2
19.787,1,142,1,-16,2
19.797,1,147,1,-9,2
19.806,1,140,1,-16,2
19.817,1,142,1,-17,2
19.826,1,141,1,-30,2
19.838,1,148,1,-28,2
19.852,1,140,1,-37,2
19.857,1,148,1,-32,2
19.866,1,150,1,-22,2
19.877,1,147,1,-21,2
19.886,1,149,1,-17,2
19.897,1,151,1,-17,2
19.906,1,145,1,-29,2
19.917,1,150,1,-27,2
19.926,1,154,1,-24,2
19.936,1,148,1,-17,2
19.946,1,149,1,-8,2
19.956,1,148,1,-4,2
19.966,1,144,1,-5,2
19.977,1,146,1,-9,2
19.986,1,143,1,-29,2
19.996,1,147,1,-31,2
20.007,1,149,1,-32,2
20.016,1,144,1,-34,2
20.027,1,148,1,-16,2
20.037,1,143,1,-11,2
20.047,1,140,1,-10,2
20.057,1,145,1,-7,2
20.067,1,149,1,-18,2
20.077,1,142,1,-35,2
20.088,1,155,1,-29,2
20.096,1,153,1,-31,2
20.106,1,150,1,-25,2
20.116,1,148,1,-14,2
20.126,1,143,1,-12,2
20.137,1,140,1,-9,2
20.147,1,143,1,-12,2
20.157,1,141,1,-25,2
20.166,1,146,1,-25,2
20.178,1,148,1,-25,2
20.187,1,139,1,-28,2
20.198,1,142,1,-15,2
20.207,1,137,1,-16,2
20.216,1,133,1,-15,2
20.226,1,143,1,-8,2
20.241,1,149,1,-15,2
20.251,1,149,1,-19,2
20.257,1,153,1,-17,2
20.266,1,153,1,-25,2
20.278,1,150,1,-23,2
20.286,1,148,1,-21,2
20.296,1,143,1,-20,2
20.307,1,142,1,-13,2
20.317,1,144,1,-11,2
20.326,1,136,1,-21,2
20.338,1,139,1,-14,2
20.346,1,142,1,-14,2
20.356,1,142,1,-19,2
20.367,1,141,1,-21,2
20.377,1,157,1,-13,2
20.386,1,159,1,-18,2
20.397,1,158,1,-26,2
20.407,1,166,1,-19,2
20.416,1,153,1,-25,2
20.426,1,148,1,-20,2
20.437,1,146,1,-21,2
20.446,1,137,1,-21,2
20.456,1,145,1,-22,2
20.466,1,154,1,-19,2
20.477,1,147,1,-27,2
20.487,1,151,1,-11,2
20.497,1,146,1,-17,2
20.506,1,130,1,-15,2
20.516,1,139,1,-5,2
20.526,1,132,1,-16,2
20.537,1,134,1,-22,2
20.546,1,149,1,-12,2
20.556,1,141,1,-23,2
20.567,1,145,1,-15,2
20.577,1,152,1,-10,2
20.586,1,141,1,-19,2
20.596,1,151,1,-5,2
20.606,1,161,1,-8,2
20.621,1,144,1,-23,2
20.632,1,155,1,-6,2
20.639,1,152,1,-14,2
20.647,1,141,1,-15,2
20.656,1,143,1,-5,2
20.667,1,137,1,-10,2
20.677,1,140,1,-11,2
20.686,1,147,1,-5,2
20.696,1,136,1,-24,2
20.706,1,146,1,-14,2
20.720,1,154,1,-17,2
20.731,1,139,1,-30,2
20.740,1,145,1,-18,2
20.747,1,153,1,-18,2
20.757,1,148,1,-24,2
20.766,1,151,1,-13,2
20.777,1,150,1,-14,2
20.788,1,143,1,-11,2
20.802,1,144,1,-3,2
20.809,1,139,1,-9,2
20.817,1,142,1,0,2
20.826,1,142,1,-7,2
20.837,1,143,1,-16,2
20.846,1,143,1,-19,2
20.856,1,134,1,-27,2
20.870,1,145,1,-22,2
20.884,1,148,1,-13,2
20.889,1,145,1,-17,2
20.898,1,154,1,-3,2
20.906,1,160,1,-4,2
20.915,1,137,1,-22,2
20.927,1,142,1,-13,2
20.938,1,142,1,-18,2
20.946,1,132,1,-29,2
20.957,1,140,1,-21,2
20.967,1,147,1,-15,2
20.976,1,143,1,-17,2
20.986,1,147,1,-4,2
20.997,1,145,1,-9,2
21.007,1,142,1,-8,2
21.017,1,143,1,-9,2
21.027,1,148,1,-8,2
21.036,1,144,1,-18,2
21.046,1,150,1,-8,2
21.056,1,150,1,-8,2
21.067,1,150,1,-12,2
21.077,1,143,1,-13,2
21.087,1,145,1,-9,2
21.097,1,137,1,-21,2
21.107,1,135,1,-18,2
21.118,1,140,1,-14,2
21.126,1,139,1,-19,2
21.136,1,148,1,-12,2
21.146,1,150,1,-10,2
21.157,1,147,1,-12,2
21.166,1,152,1,0,2
21.177,1,149,1,-7,2
21.187,1,143,1,-4,2
21.196,1,148,1,5,2
21.208,1,146,1,-3,2
21.216,1,138,1,-4,2
21.227,1,139,1,-2,2
21.237,1,134,1,-13,2
21.247,1,137,1,-11,2
21.257,1,137,1,-13,2
21.267,1,138,1,-22,2
21.276,1,149,1,-8,2
21.286,1,148,1,-11,2
21.296,1,139,1,-12,2
21.306,1,145,1,0,2
21.316,1,136,1,-5,2
21.326,1,132,1,-1,2
21.337,1,136,1,4,2
21.347,1,131,1,-5,2
21.357,1,136,1,4,2
21.366,1,143,1,5,2
21.376,1,131,1,-11,2
21.391,1,137,1,-1,2
21.401,1,140,1,-3,2
21.408,1,128,1,-18,2
21.418,1,134,1,-11,2
21.427,1,140,1,-15,2
21.438,1,130,1,-22,2
21.447,1,139,1,-14,2
21.457,1,137,1,-15,2
21.466,1,138,1,-10,2
21.476,1,136,1,-6,2
21.487,1,140,1,-7,2
21.497,1,138,1,-3,2
21.507,1,141,1,-2,2
21.517,1,134,1,-12,2
21.527,1,138,1,0,2
21.537,1,133,1,-3,2
21.547,1,125,1,-10,2
21.556,1,133,1,-1,2
21.566,1,128,1,-9,2
21.576,1,124,1,-10,2
21.586,1,129,1,-3,2
21.596,1,130,1,-9,2
21.607,1,128,1,-4,2
21.617,1,136,1,2,2
21.626,1,132,1,-12,2
21.636,1,136,1,-10,2
21.646,1,138,1,-10,2
21.656,1,127,1,-21,2
21.667,1,130,1,-5,2
21.676,1,133,1,2,2
21.687,1,124,1,-4,2
21.697,1,134,1,10,2
21.707,1,131,1,-2,2
21.717,1,122,1,-14,2
21.726,1,130,1,-16,2
21.736,1,123,1,-22,2
21.747,1,119,1,-19,2
21.756,1,127,1,-6,2
21.766,1,126,1,-3,2
21.775,1,135,1,11,2
21.790,1,141,1,5,2
21.802,1,131,1,-14,2
21.807,1,141,1,-9,2
21.816,1,143,1,-23,2
21.828,1,129,1,-30,2
21.837,1,136,1,-18,2
21.847,1,136,1,-15,2
21.857,1,123,1,-15,2
21.866,1,127,1,-8,2
21.879,1,126,1,-22,2
21.887,1,124,1,-22,2
21.896,1,126,1,-19,2
21.906,1,128,1,-24,0
21.918,1,123,1,-15,0
21.926,1,122,1,-3,0
21.937,1,120,1,8,0
21.947,1,121,1,11,0
21.957,1,121,1,8,0
21.968,1,125,1,0,0
21.976,1,129,1,-8,0
21.987,1,128,1,-25,0
21.996,1,128,1,-19,0
22.006,1,125,1,-17,0
22.017,1,119,1,-13,0
22.027,1,119,1,-2,0
22.037,1,122,1,-6,0
22.047,1,119,1,-18,0
22.057,1,127,1,-18,0
22.067,1,127,1,-24,0
22.076,1,119,1,-29,0
22.087,1,115,1,-19,0
22.097,1,120,1,-9,0
22.106,1,120,1,-2,0
22.117,1,124,1,-3,0
22.127,1,128,1,-6,0
22.137,1,130,1,-9,0
22.146,1,129,1,-12,0
22.157,1,122,1,-12,0
22.166,1,116,1,-14,0
22.177,1,117,1,-5,0
22.186,1,122,1,-4,0
22.197,1,116,1,-10,0
22.207,1,118,1,-12,0
22.217,1,125,1,-8,0
22.227,1,118,1,-17,0
22.236,1,122,1,-8,0
22.246,1,121,1,-7,0
22.256,1,119,1,-12,0
22.266,1,118,1,-6,0
22.276,1,124,1,-9,0
22.286,1,117,1,-18,0
22.297,1,126,1,-9,0
22.306,1,123,1,-15,1
22.317,1,124,1,-11,1
22.326,1,124,1,-2,1
22.338,1,120,1,-1,1
22.347,1,114,1,0,1
22.357,1,121,1,10,1
22.366,1,120,1,1,1
22.377,1,121,1,1,1
22.387,1,125,1,2,1
22.396,1,120,1,-9,1
22.406,1,119,1,-9,1
22.417,1,118,1,-6,1
22.426,1,116,1,-8,1
22.436,1,114,1,-11,1
22.447,1,117,1,-10,1
22.456,1,113,1,-17,1
22.466,1,115,1,-15,1
22.477,1,119,1,-14,1
22.487,1,121,1,-14,1
22.496,1,126,1,-4,1
22.506,1,131,1,5,1
22.521,1,125,1,2,1
22.531,1,117,1,-5,1
22.539,1,116,1,0,1
22.547,1,113,1,-1,1
22.557,1,110,1,-9,1
22.566,1,113,1,-1,1
22.576,1,120,1,7,1
22.586,1,121,1,6,1
22.597,1,115,1,6,1
22.606,1,114,1,13,1
22.616,1,112,1,6,1
22.627,1,109,1,1,1
22.637,1,109,1,4,1
22.647,1,111,1,0,1
22.657,1,112,1,-3,1
22.666,1,115,1,4,1
22.676,1,111,1,3,1
22.686,1,111,1,7,1
22.697,1,113,1,10,1
22.706,1,112,1,6,1
22.716,1,108,1,0,1
22.726,1,115,1,6,1
22.738,1,108,1,0,1
22.746,1,105,1,2,1
22.756,1,108,1,12,1
22.768,1,106,1,15,1
22.776,1,107,1,12,1
22.786,1,116,1,11,1
22.797,1,119,1,10,1
22.807,1,120,1,12,1
22.817,1,114,1,9,1
22.826,1,104,1,13,1
22.837,1,99,1,23,1
22.846,1,90,1,12,1
22.857,1,90,1,10,1
22.866,1,105,1,10,1
22.876,1,113,1,2,1
22.887,1,111,1,-5,1
22.897,1,120,1,4,1
22.907,1,105,1,-2,1
22.918,1,103,1,12,1
22.926,1,94,1,10,1
22.940,1,92,1,1,1
22.952,1,102,1,9,1
22.963,1,117,1,10,1
22.967,1,111,1,6,1
22.976,1,124,1,21,1
22.986,1,118,1,20,1
22.999,1,113,1,29,1
23.007,1,116,1,36,1
23.018,1,108,1,16,1
23.026,1,109,1,10,1
23.037,1,120,1,15,1
23.046,1,103,1,0,1
23.056,1,106,1,12,1
23.066,1,106,1,18,1
23.077,1,94,1,16,1
23.086,1,97,1,26,1
23.096,1,103,1,18,1
23.106,1,95,1,4,1
23.116,1,111,1,18,1
23.127,1,111,1,8,1
23.137,1,109,1,10,1
23.147,1,112,1,23,1
23.156,1,107,1,19,1
23.166,1,111,1,26,1
23.177,1,113,1,29,1
23.186,1,110,1,23,1
23.196,1,112,1,25,1
23.207,1,115,1,22,1
23.217,1,101,1,17,1
23.226,1,100,1,25,1
23.237,1,99,1,26,1
23.247,1,95,1,28,1
23.256,1,99,1,33,1
23.267,1,103,1,24,1
23.276,1,106,1,21,1
23.286,1,107,1,17,1
23.296,1,108,1,17,1
23.306,1,107,1,22,1
23.317,1,105,1,26,1
23.327,1,109,1,32,1
23.337,1,113,1,29,1
23.347,1,118,1,23,1
23.358,1,124,1,23,1
23.366,1,119,1,13,1
23.376,1,113,1,12,1
23.386,1,105,1,13,1
23.397,1,99,1,15,1
23.406,1,94,1,16,1
23.417,1,99,1,21,1
23.427,1,100,1,20,1
23.436,1,108,1,30,1
23.446,1,106,1,24,1
23.456,1,101,1,21,1
23.466,1,106,1,28,1
23.477,1,105,1,23,1
23.487,1,99,1,16,1
23.496,1,112,1,31,1
23.507,1,114,1,25,1
23.517,1,112,1,21,1
23.527,1,118,1,23,1
23.538,1,115,1,13,1
23.546,1,110,1,8,1
23.556,1,111,1,5,1
23.567,1,105,1,1,1
23.577,1,107,1,15,1
23.587,1,107,1,20,1
23.597,1,102,1,21,1
23.606,1,107,1,35,1
23.617,1,103,1,31,1
23.626,1,105,1,28,1
23.637,1,113,1,30,1
23.646,1,117,1,28,1
23.657,1,116,1,33,1
23.666,1,120,1,33,1
23.677,1,109,1,31,1
23.686,1,104,1,29,1
23.697,1,99,1,24,1
23.708,1,100,1,14,1
23.718,1,105,1,10,1
23.726,1,113,1,3,1
23.736,1,120,1,7,1
23.747,1,122,1,9,1
23.763,1,112,1,7,1
23.771,1,111,1,15,1
23.777,1,103,1,15,1
23.788,1,100,1,17,1
23.806,1,111,1,21,1
23.817,1,112,1,22,1
23.827,1,115,1,25,1
23.836,1,114,1,20,1
23.847,1,114,1,19,1
23.857,1,111,1,19,1
23.867,1,116,1,16,1
23.878,1,113,1,13,1
23.886,1,119,1,20,1
23.897,1,112,1,14,1
23.907,1,109,1,12,1
23.917,1,107,1,13,1
23.926,1,109,1,11,1
23.937,1,104,1,12,1
23.946,1,113,1,21,1
23.957,1,113,1,18,1
23.966,1,111,1,20,1
23.976,1,112,1,19,1
23.986,1,106,1,11,1
23.997,1,107,1,15,1
24.007,1,108,1,15,1
24.017,1,109,1,13,1
24.027,1,111,1,17,1
24.037,1,115,1,13,1
24.048,1,114,1,5,1
24.058,1,118,1,3,1
24.066,1,117,1,0,1
24.077,1,115,1,4,1
24.087,1,114,1,2,1
24.097,1,108,1,3,1
24.107,1,106,1,20,1
24.116,1,100,1,17,1
24.126,1,99,1,18,1
24.138,1,106,1,28,1
24.146,1,101,1,21,1
24.156,1,100,1,17,1
24.167,1,108,1,27,1
24.177,1,102,1,15,1
24.185,1,98,1,17,1
24.197,1,107,1,20,1
24.210,1,105,1,6,1
24.230,1,118,1,2,1
24.237,1,111,1,-9,1
24.247,1,112,1,0,1
24.257,1,110,1,4,1
24.277,1,104,1,7,1
24.286,1,109,1,7,1
24.306,1,100,1,0,1
24.317,1,100,1,3,1
24.327,1,98,1,11,1
24.347,1,101,1,28,1
24.357,1,102,1,23,1
24.367,1,96,1,13,1
24.377,1,105,1,12,1
24.386,1,103,1,0,1
24.396,1,98,1,-9,1
24.406,1,103,1,1,1
24.416,1,102,1,-2,1
24.427,1,95,1,5,1
24.437,1,105,1,14,1
24.447,1,93,1,0,1
24.458,1,103,1,3,1
24.467,1,104,1,2,1
24.477,1,99,1,-7,1
24.487,1,95,1,11,1
24.498,1,102,1,23,1
24.507,1,87,1,20,1
24.516,1,95,1,32,1
24.526,1,98,1,25,1
24.538,1,96,1,11,1
24.547,1,104,1,13,1
24.558,1,103,1,6,1
24.566,1,103,1,3,1
24.577,1,98,1,5,1
24.587,1,97,1,6,1
24.596,1,90,1,4,1
24.606,1,92,1,4,1
24.617,1,91,1,1,1
24.627,1,99,1,0,1
24.638,1,98,1,-4,1
24.646,1,101,1,5,1
24.657,1,98,1,9,1
24.666,1,95,1,17,1
24.678,1,90,1,27,1
24.687,1,100,1,32,1
24.697,1,100,1,26,1
24.707,1,102,1,18,1
24.716,1,99,1,8,1
24.728,1,99,1,5,1
24.737,1,90,1,3,1
24.746,1,93,1,11,1
24.756,1,91,1,13,1
24.767,1,93,1,13,1
24.777,1,96,1,14,1
24.787,1,94,1,-2,1
24.797,1,87,1,-16,1
24.808,1,93,1,-7,1
24.817,1,94,1,-5,1
24.826,1,91,1,-5,1
24.837,1,105,1,20,1
24.847,1,108,1,18,1
24.857,1,101,1,12,1
24.867,1,111,1,23,1
24.877,1,104,1,6,1
24.887,1,96,1,5,1
24.898,1,98,1,16,1
24.908,1,92,1,11,1
24.918,1,87,1,8,1
24.926,1,95,1,17,1
24.936,1,87,1,2,1
24.947,1,90,1,-1,1
24.957,1,96,1,-5,1
24.967,1,82,1,-17,1
24.977,1,84,1,-4,1
24.986,1,86,1,-5,1
24.996,1,76,1,-11,1
25.007,1,86,1,10,1
25.017,1,90,1,6,1
25.027,1,89,1,3,1
25.037,1,99,1,15,1
25.047,1,99,1,11,1
25.057,1,93,1,7,1
25.066,1,104,1,19,1
25.077,1,97,1,6,1
25.087,1,99,1,12,1
25.097,1,105,1,15,1
25.107,1,99,1,7,1
25.116,1,91,1,7,1
25.127,1,90,1,16,1
25.137,1,79,1,10,1
25.147,1,71,1,13,1
25.164,1,78,1,14,1
25.172,1,78,1,9,1
25.178,1,88,1,8,1
25.186,1,88,1,0,1
25.196,1,91,1,-3,1
25.207,1,89,1,2,1
25.217,1,90,1,2,1
25.227,1,88,1,0,1
25.238,1,91,1,5,1
25.246,1,96,1,9,1
25.257,1,94,1,3,1
25.270,1,98,1,6,1
25.284,1,95,1,14,1
25.290,1,94,1,13,1
25.298,1,90,1,19,1
25.307,1,93,1,26,1
25.317,1,83,1,15,1
25.327,1,82,1,11,1
25.338,1,88,1,15,1
25.346,1,84,1,1,1
25.361,1,85,1,2,1
25.370,1,95,1,12,1
25.377,1,90,1,7,1
25.387,1,88,1,7,1
25.397,1,93,1,7,1
25.406,1,89,1,0,1
25.417,1,87,1,-1,1
25.427,1,92,1,2,1
25.437,1,89,1,0,1
25.447,1,87,1,12,1
25.457,1,88,1,16,1
25.466,1,87,1,19,1
25.477,1,92,1,21,1
25.487,1,92,1,13,1
25.497,1,101,1,10,1
25.506,1,99,1,1,1
25.516,1,101,1,-2,1
25.527,1,95,1,-2,1
25.537,1,88,1,-2,1
25.547,1,86,1,6,1
25.557,1,84,1,8,1
25.567,1,82,1,7,1
25.577,1,91,1,15,1
25.588,1,95,1,13,1
25.596,1,91,1,5,1
25.606,1,98,1,12,1
25.617,1,95,1,8,1
25.626,1,95,1,9,1
25.637,1,100,1,20,1
25.647,1,100,1,17,1
25.657,1,107,1,21,1
25.667,1,112,1,15,1
25.678,1,104,1,3,1
25.687,1,103,1,0,1
25.697,1,102,1,-8,1
25.707,1,93,1,-15,1
25.717,1,94,1,0,1
25.726,1,92,1,-2,1
25.737,1,93,1,8,1
25.747,1,95,1,12,1
25.756,1,89,1,5,1
25.766,1,88,1,4,1
25.776,1,90,1,-1,1
25.786,1,87,1,-14,1
25.797,1,95,1,-3,1
25.806,1,99,1,-4,1
25.817,1,98,1,-4,1
25.826,1,108,1,10,1
25.837,1,109,1,8,1
25.847,1,105,1,6,1
25.856,1,119,1,18,1
25.877,1,103,1,0,1
25.906,1,88,1,0,1
25.917,1,95,1,10,1
25.926,1,95,1,3,1
25.936,1,99,1,2,1
25.946,1,102,1,1,1
25.956,1,100,1,-9,1
25.966,1,99,1,-9,1
25.977,1,105,1,0,1
25.987,1,101,1,-1,1
25.997,1,111,1,0,1
26.007,1,114,1,4,1
26.016,1,114,1,1,1
26.026,1,108,1,-7,1
26.037,1,107,1,2,1
26.048,1,100,1,11,1
26.056,1,91,1,10,1
26.067,1,95,1,22,1
26.077,1,102,1,21,1
26.087,1,106,1,9,1
26.097,1,112,1,-1,1
26.108,1,116,1,-13,1
26.118,1,118,1,-14,1
26.126,1,108,1,-15,1
26.137,1,101,1,-12,1
26.148,1,101,1,1,1
26.157,1,104,1,5,1
26.167,1,101,1,-9,1
26.177,1,112,1,-9,1
26.187,1,115,1,-17,1
26.198,1,112,1,-24,1
26.207,1,113,1,-7,1
26.218,1,109,1,0,1
26.227,1,108,1,7,1
26.237,1,110,1,15,1
26.247,1,111,1,11,1
26.258,1,110,1,0,1
26.267,1,114,1,-4,1
26.277,1,111,1,-9,1
26.286,1,114,1,0,1
26.300,1,116,1,8,1
26.313,1,115,1,7,1
26.319,1,119,1,12,1
26.328,1,121,1,6,1
26.337,1,114,1,-13,1
26.347,1,118,1,-15,1
26.358,1,117,1,-18,1
26.366,1,111,1,-19,1
26.376,1,113,1,-6,1
26.392,1,111,1,-3,1
26.401,1,109,1,-4,1
26.408,1,111,1,-3,1
26.417,1,114,1,-15,1
26.427,1,117,1,-23,1
26.437,1,122,1,-22,1
26.447,1,127,1,-18,1
26.456,1,126,1,-19,1
26.467,1,127,1,-7,1
26.476,1,124,1,-6,1
26.487,1,123,1,-7,1
26.497,1,126,1,-8,1
26.507,1,124,1,-10,1
26.517,1,124,1,-13,1
26.527,1,128,1,-9,1
26.538,1,128,1,-10,1
26.548,1,120,1,-18,1
26.556,1,123,1,-16,1
26.567,1,122,1,-21,1
26.577,1,119,1,-21,1
26.587,1,123,1,-13,1
26.597,1,124,1,-11,1
26.607,1,131,1,-5,1
26.617,1,131,1,-3,1
26.627,1,129,1,-6,1
26.637,1,132,1,-6,1
26.646,1,128,1,-14,1
26.661,1,120,1,-22,1
26.673,1,127,1,-14,1
26.680,1,132,1,-16,1
26.687,1,125,1,-23,1
26.697,1,128,1,-12,1
26.707,1,126,1,-17,1
26.717,1,117,1,-28,1
26.727,1,120,1,-21,1
26.737,1,116,1,-27,1
26.746,1,118,1,-28,1
26.757,1,129,1,-15,1
26.767,1,126,1,-15,1
26.777,1,130,1,-12,1
26.788,1,140,1,-5,1
26.798,1,132,1,-17,1
26.806,1,132,1,-16,1
26.817,1,141,1,-20,1
26.826,1,129,1,-33,1
26.837,1,138,1,-23,1
26.847,1,142,1,-25,1
26.857,1,135,1,-32,1
26.867,1,138,1,-17,1
26.877,1,138,1,-17,1
26.886,1,120,1,-29,1
26.898,1,127,1,-17,1
26.907,1,124,1,-26,1
26.917,1,125,1,-31,1
26.927,1,134,1,-25,1
26.937,1,137,1,-32,1
26.947,1,139,1,-20,1
26.957,1,145,1,-15,1
26.967,1,135,1,-23,1
26.978,1,131,1,-18,1
26.987,1,134,1,-21,1
26.997,1,124,1,-43,1
27.007,1,136,1,-34,1
27.017,1,138,1,-36,1
27.027,1,136,1,-40,1
27.038,1,143,1,-22,1
27.047,1,141,1,-19,1
27.058,1,132,1,-19,1
27.067,1,139,1,-13,1
27.076,1,139,1,-26,1
27.087,1,132,1,-30,1
27.097,1,137,1,-27,1
27.107,1,131,1,-37,1
27.117,1,124,1,-33,1
27.127,1,127,1,-23,1
27.137,1,130,1,-32,1
27.146,1,138,1,-33,1
27.157,1,145,1,-37,1
27.168,1,148,1,-47,1
27.177,1,149,1,-43,1
27.187,1,144,1,-41,1
27.197,1,139,1,-32,1
27.207,1,141,1,-21,1
27.218,1,138,1,-29,1
27.226,1,137,1,-34,1
27.238,1,142,1,-36,1
27.247,1,135,1,-49,1
27.256,1,132,1,-48,1
27.267,1,130,1,-37,1
27.277,1,127,1,-39,1
27.287,1,132,1,-28,1
27.297,1,132,1,-32,1
27.306,1,132,1,-37,1
27.318,1,141,1,-35,1
27.327,1,137,1,-47,1
27.336,1,136,1,-49,1
27.347,1,143,1,-42,1
27.357,1,144,1,-47,1
27.367,1,144,1,-41,1
27.377,1,150,1,-37,1
27.387,1,149,1,-37,1
27.398,1,147,1,-36,1
27.408,1,136,1,-42,2
27.417,1,131,1,-42,2
27.427,1,129,1,-31,2
27.437,1,124,1,-38,2
27.447,1,122,1,-34,2
27.457,1,128,1,-39,2
